Move,Player
dq,B
cd,W
qd,B
oc,W
ed,B
gc,W
cc,B
cg,W
kd,B
of,W
qg,B
ge,W
fc,B
hb,W
bd,B
ce,W
be,B
dc,W
dd,B
de,W
cb,B
ee,W
kg,B
pp,W
pc,B
od,W
pe,B
md,W
co,B
jq,W
mg,B
ke,W
le,B
ld,W
je,B
kc,W
kf,B
jc,W
qn,B
np,W
hq,B
cm,W
on,B
rp,W
lq,B
kp,W
oq,B
op,W
nq,B
pq,W
lp,B
lo,W
jr,B
ir,W
kr,B
iq,W
hr,B
hs,W
ko,B
jo,W
kn,B
mo,W
pr,B
qr,W
ps,B
mm,W
ho,B
jn,W
km,B
jm,W
kl,B
hm,W
dm,B
dl,W
em,B
el,W
cl,B
ck,W
bl,B
fm,W
fn,B
cn,W
dn,B
do,W
en,B
cp,W
bo,B
gn,W
eo,B
bk,W
bm,B
fl,W
pk,B
kj,W
ml,B
qs,W
or,B
nl,W
mk,B
nk,W
mj,B
nj,W
nm,B
lm,W
kk,B
ni,W
ol,B
mi,W
jj,B
ki,W
il,B
ep,W
dp,B
fo,W
do,B
ji,W
ii,B
im,W
ij,B
ih,W
hh,B
ig,W
li,B
lh,W
lj,B
ll,W
lk,B
kh,W
mh,B
oh,W
gi,B
hg,W
gg,B
fh,W
gh,B
gf,W
oe,B
fg,W
oi,B
nh,W
ph,B
og,W
gk,B
fj,W
gj,B
jl,W
jk,B
hj,W
lg,B
jh,W
hl,B
hk,W
gl,B
