Move,Player
pd,B
dd,W
qp,B
dp,W
oq,B
qf,W
nc,B
rd,W
fc,B
cf,W
qh,B
qc,W
qe,B
rf,W
re,B
se,W
pf,B
ob,W
pg,B
oc,W
nd,B
nb,W
fq,B
ip,W
cn,B
fo,W
dq,B
cq,W
cp,B
eq,W
dr,B
er,W
do,B
ep,W
cr,B
lq,W
db,B
cc,W
pl,B
hc,W
fe,B
he,W
fg,B
od,W
oe,B
ne,W
ld,B
me,W
id,B
hd,W
jf,B
md,W
ig,B
jd,W
jc,B
je,W
kd,B
ke,W
le,B
kf,W
lf,B
kg,W
kc,B
mc,W
lg,B
jg,W
ki,B
ng,W
ih,B
if,W
ic,B
hb,W
kh,B
fb,W
eb,B
ed,W
fd,B
gb,W
cb,B
gf,W
ff,B
gg,W
cg,B
dg,W
df,B
ch,W
bg,B
ef,W
dh,B
de,W
eg,B
df,W
gh,B
ie,W
ci,B
bb,W
ec,B
bf,W
bh,B
ol,W
pk,B
rp,W
qo,B
fm,W
lo,B
ok,W
oj,B
nj,W
mh,B
jh,W
ji,B
om,W
hn,B
qn,W
ro,B
np,W
hp,B
hq,W
gp,B
gq,W
gn,B
eo,W
iq,B
jq,W
fr,B
ds,W
bq,B
fp,W
ir,B
gr,W
jp,B
io,W
kq,B
kp,W
jo,B
in,W
jr,B
im,W
hl,B
ho,W
gk,B
fl,W
ib,B
hg,W
ge,B
hh,W
ii,B
gi,W
fi,B
fh,W
ei,B
hj,W
ik,B
