Move,Player
dq,B
cd,W
qp,B
pd,W
cn,B
op,W
oq,B
nq,W
pq,B
mp,W
qn,B
iq,W
gq,B
io,W
nc,B
kd,W
pf,B
nd,W
qc,B
oc,W
qd,B
ec,W
dh,B
cl,W
cj,B
cp,W
cq,B
co,W
dn,B
bn,W
bm,B
ep,W
eq,B
bo,W
cm,B
bq,W
br,B
ar,W
bs,B
fp,W
fn,B
eo,W
en,B
gp,W
hq,B
hp,W
ir,B
jr,W
hr,B
jq,W
ph,B
mc,W
pk,B
ff,W
df,B
de,W
ie,B
ig,W
hc,B
jc,W
fc,B
fd,W
ke,B
hd,W
ld,B
lc,W
id,B
gd,W
dc,B
eb,W
jg,B
jh,W
kg,B
ic,W
ih,B
om,W
pm,B
ol,W
on,B
nn,W
oo,B
pi,W
oh,B
oi,W
qi,B
qj,W
pj,B
qh,W
ri,B
qg,W
rj,B
qe,W
qf,B
pe,W
re,B
rf,W
rg,B
of,W
pg,B
nh,W
sf,B
og,W
rf,B
ii,W
hh,B
hg,W
gg,B
hf,W
mh,B
ni,W
ng,B
nf,W
ji,B
kh,W
mg,B
ki,W
lj,B
jj,W
nj,B
fk,W
cf,B
fq,W
fr,B
lk,W
mk,B
kj,W
mi,B
ll,W
no,B
mo,W
np,B
is,W
hs,B
ck,W
dk,B
dj,W
dl,B
ci,W
bj,B
di,W
bi,B
ch,W
bh,B
eh,W
ej,B
ei,W
mq,B
ks,W
js,B
gs,W
gr,B
is,W
dr,B
nr,W
mr,B
ms,W
or,B
ns,W
hm,B
el,W
in,B
ek,W
dm,B
mn,W
hk,B
il,W
hl,B
gj,W
os,B
ls,W
ho,B
jn,W
jo,B
ip,W
jm,B
kn,W
js,B
lq,W
ee,B
be,W
bf,B
dd,W
ef,B
fg,W
ed,B
cc,W
pb,B
ob,W
ik,B
go,W
gn,B
pc,W
qb,B
le,W
lf,B
ok,W
ml,B
mm,W
oj,B
me,W
he,B
gf,W
hi,B
hj,W
ij,B
ji,W
jd,B
kc,W
kk,B
kl,W
jk,B
gh,W
jl,B
jf,W
kf,B
hn,W
km,B
lm,W
ho,B
if,W
je,B
hn,W
bd,B
bc,W
ho,B
pl,W
ql,B
hn,W
db,B
fb,W
ho,B
qm,W
rm,B
hn,W
kr,B
lr,W
ho,B
po,W
pn,B
hn,W
li,B
gi,W
ho,B
cg,W
bg,B
hn,W
im,B
pa,W
qa,B
oa,W
af,B
ad,W
ce,B
dg,W
ae,B
bd,W
gk,B
fl,W
an,B
ao,W
am,B
gm,W
ho,B
rd,W
rc,B
hn,W
ko,B
ln,W
ho,B
nm,W
hn,B
nk,W
mf,B
lh,W
as,B
aq,W
fm,B
gl,W
em,B
fj,W
is,B
nl,W
mj,B
