Move,Player
dq,B
cd,W
qd,B
oc,W
pp,B
co,W
ed,B
gc,W
cc,B
cg,W
dd,B
bd,W
eb,B
pe,W
qe,B
pf,W
qg,B
jd,W
bc,B
cj,W
qc,B
mc,W
ep,B
nq,W
kq,B
qq,W
pq,B
qp,W
po,B
pr,W
or,B
qr,W
oq,B
qn,W
dn,B
no,W
pn,B
qm,W
mp,B
jp,W
jq,B
ip,W
ln,B
jm,W
cn,B
bn,W
bm,B
bp,W
ck,B
do,W
eo,B
cq,W
dj,B
ci,W
an,B
bo,W
bk,B
en,W
hq,B
fn,W
el,B
np,W
kp,B
nr,W
ns,B
nm,W
mr,B
mq,W
lr,B
fl,W
ek,B
eh,W
dr,B
cr,W
hp,B
ll,W
le,B
ld,W
gj,B
ij,W
gh,B
bf,W
ce,B
be,W
dp,B
br,W
di,B
dh,W
bh,B
bi,W
df,B
hi,W
gi,B
ah,W
hl,B
hm,W
jl,B
im,W
ad,B
bg,W
il,B
km,W
kj,B
kh,W
mn,B
jk,W
kk,B
kl,W
gl,B
ji,W
mj,B
nk,W
nj,B
ok,W
pg,B
og,W
pi,B
oh,W
oj,B
qj,W
mh,B
mg,W
qi,B
pj,W
oi,B
nn,W
ml,B
mk,W
mm,B
lk,W
ki,B
pm,W
jh,B
jg,W
ih,B
lh,W
nh,B
ig,W
hh,B
ng,W
ob,B
pb,W
pc,B
nb,W
id,B
he,W
od,B
oa,W
ie,B
hf,W
hc,B
hd,W
ic,B
gb,W
je,B
fe,W
kd,B
kf,W
lc,B
md,W
lb,B
jb,W
ib,B
jc,W
ke,B
la,W
ha,B
hb,W
ia,B
ga,W
mb,B
ma,W
ka,B
kc,W
na,B
ma,W
ne,B
