Move,Player
dq,B
pp,W
cd,B
pc,W
ec,B
do,W
co,B
cn,W
cp,B
dm,W
gq,B
ce,W
di,B
bd,W
cc,B
cg,W
cl,B
dl,W
de,B
ck,W
cf,B
dg,W
cj,B
dk,W
fi,B
be,W
df,B
bf,W
bh,B
bg,W
bk,B
bl,W
gg,B
bc,W
ff,B
kc,W
pe,B
nd,W
bb,B
bi,W
ch,B
ei,W
eh,B
dh,W
ej,B
ci,W
bj,B
ah,W
dj,B
gn,W
qc,B
qb,W
qh,B
qd,W
qe,B
qj,W
rc,B
pd,W
rd,B
rf,W
rg,B
rb,W
re,B
qn,W
ic,B
jc,W
pr,B
nq,W
nr,B
mq,W
qq,B
qp,W
oq,B
op,W
rq,B
dd,W
dc,B
ef,W
ee,B
eg,W
fg,B
fe,W
ed,B
ib,W
jp,B
jn,W
eo,B
en,W
fo,B
fn,W
ld,B
ke,W
le,B
lc,W
ne,B
oj,W
md,B
nc,W
lo,B
gp,W
fq,B
ip,W
jq,B
ln,W
mn,B
mo,W
mp,B
no,W
kn,B
lm,W
km,B
ko,W
lp,B
jo,W
kl,B
mm,W
lq,B
il,W
mk,B
nk,W
np,B
mj,W
nn,B
oo,W
ml,B
nm,W
lj,B
mi,W
nl,B
ol,W
li,B
lh,W
jj,B
kh,W
pk,B
ll,W
lk,B
om,W
pj,B
pi,W
oi,B
qk,W
qi,B
ph,W
mh,B
nh,W
oh,B
pg,W
og,B
mg,W
pl,B
ql,W
pm,B
pn,W
pf,B
ii,W
ji,B
ih,W
jh,B
ig,W
jg,B
if,W
kf,B
jf,W
kg,B
ge,W
gi,B
hj,W
fk,B
gj,W
fj,B
mf,W
