Move,Player
dq,B
pp,W
cd,B
pc,W
pe,B
qe,W
pd,B
qd,W
oc,B
qf,W
pb,B
qc,W
ic,B
ed,W
nd,B
df,W
cf,B
cg,W
dg,B
ef,W
ch,B
bg,W
bf,B
bh,W
dh,B
ci,W
di,B
cj,W
dj,B
cc,W
bc,B
dd,W
be,B
ck,W
cb,B
ie,W
cn,B
dm,W
cm,B
dk,W
fj,B
jc,W
jb,B
jd,W
kc,B
eo,W
dp,B
gk,W
fk,B
fl,W
hi,B
gl,W
fg,B
hc,W
ib,B
hd,W
ig,B
kd,W
lc,B
dc,W
gq,B
nq,W
qk,B
qm,W
qh,B
qb,W
jq,B
pi,W
ro,B
qo,W
qi,B
pj,W
ph,B
pk,W
rn,B
rp,W
ql,B
rm,W
pl,B
ol,W
pm,B
qn,W
om,B
nl,W
oh,B
jk,W
db,B
eb,W
ge,B
bb,W
ba,B
ab,W
ac,B
fe,W
gf,B
gd,W
nj,B
fq,W
fp,B
gp,W
fo,B
iq,W
gr,B
jp,W
kq,B
fi,W
gj,B
ej,W
fh,B
eg,W
eh,B
ek,W
ag,B
ai,W
fc,B
fb,W
ff,B
go,W
fn,B
hq,W
fr,B
kp,W
gn,B
lq,W
fd,B
ee,W
hb,B
bd,W
ad,B
gb,W
jf,B
ea,W
aa,B
da,W
ca,B
ga,W
ll,B
nm,W
nn,B
mn,W
mm,B
on,W
no,B
mo,W
ok,B
oo,W
nk,B
np,W
id,B
he,W
je,B
kj,W
ml,B
pf,W
hp,B
ij,W
ir,B
ip,W
hr,B
lr,W
of,B
kg,W
ii,B
ji,W
ob,B
nf,W
og,B
lf,W
le,B
nn,W
rg,B
rf,W
lj,B
bl,W
bm,B
jr,W
ho,B
en,W
cl,B
li,W
bk,B
bj,W
ak,B
rk,W
rl,B
sl,W
rj,B
sk,W
sj,B
sm,W
qj,B
mj,W
mk,B
lk,W
hj,B
il,W
hk,B
hl,W
qa,B
ra,W
pa,B
sb,W
mh,B
kl,W
km,B
jm,W
kn,B
ha,W
mi,B
do,W
co,B
ln,W
lm,B
ce,W
de,B
kb,W
ec,B
