Move,Player
dq,B
cd,W
qp,B
pd,W
co,B
op,W
mq,B
qq,W
qm,B
pn,W
rq,B
pm,W
oq,B
ql,W
pp,B
np,W
nq,B
ro,W
qf,B
qe,W
pf,B
nd,W
pi,B
rp,W
pq,B
hc,W
mg,B
rf,W
rg,B
kd,W
re,B
rd,W
sf,B
sq,W
dg,B
dj,W
gd,B
hd,W
dd,B
de,W
cc,B
ce,W
dc,B
ee,W
gc,B
ge,W
hb,B
ib,W
gb,B
cm,W
fg,B
eh,W
eg,B
fd,W
gi,B
bc,W
ic,B
jb,W
he,B
id,W
bb,B
ec,W
gf,B
fe,W
eb,B
ie,W
em,B
rr,W
jp,B
hq,W
iq,B
ho,W
ck,B
cj,W
cl,B
bg,W
in,B
eq,W
dp,B
gm,W
hl,B
gl,W
hk,B
gk,W
hj,B
ek,W
dm,B
fb,W
db,B
qj,W
qc,B
pc,W
rc,B
hr,W
er,B
kq,W
kp,B
jq,W
ip,B
ir,W
lr,B
fr,W
fq,B
gq,W
fc,B
hf,W
nn,B
fp,W
mk,B
nl,W
ml,B
jh,W
ki,B
qb,W
rb,B
io,W
jn,B
bj,W
pb,B
ob,W
qa,B
bm,W
bl,B
al,W
ak,B
am,W
cn,B
bk,W
bn,B
aj,W
an,B
mf,W
nf,B
me,W
ak,B
hm,W
im,B
hh,W
ei,B
ij,W
jj,B
ik,W
jk,B
ii,W
il,B
oo,W
oa,B
nb,W
lg,B
oj,W
rj,B
qi,W
ri,B
rk,W
pj,B
qh,W
pk,B
ph,W
oi,B
rh,W
qk,B
rl,W
ol,B
mo,W
qr,B
dr,W
cr,B
es,W
mn,B
lo,W
rq,B
cq,W
bq,B
qq,W
lq,B
jr,W
rq,B
cs,W
br,B
qq,W
qs,B
oh,W
nh,B
ln,W
lm,B
om,W
nm,B
kh,W
lh,B
qd,W
na,B
ma,W
pa,B
og,W
ng,B
lb,W
bd,B
be,W
ac,B
fi,W
gh,B
pl,W
nk,B
kn,W
km,B
rs,W
rq,B
ni,W
ok,B
qq,W
or,B
of,W
sd,B
kf,W
qo,B
qn,W
sh,B
sj,W
ch,B
di,W
bh,B
eo,W
fj,B
gj,W
hi,B
dh,W
cg,B
fh,W
hg,B
ig,W
ih,B
sc,W
sb,B
hh,W
bf,B
ae,W
ih,B
ra,W
sa,B
hh,W
fl,B
fk,W
ih,B
pr,W
rq,B
hh,W
gg,B
li,W
mi,B
ji,W
lj,B
kg,W
qq,B
sr,W
ed,B
bs,W
lf,B
le,W
kr,B
ag,W
cf,B
af,W
fn,B
fm,W
en,B
al,W
el,B
si,W
do,B
