Move,Player
dq,B
cd,W
qd,B
oc,W
ed,B
gc,W
cc,B
cg,W
jd,B
ge,W
df,B
bc,W
cf,B
dd,W
ff,B
ec,W
fd,B
fc,W
mc,B
pp,W
dk,B
co,W
cp,B
do,W
fp,B
bf,W
be,B
bh,W
af,B
bg,W
bd,B
dc,W
ce,B
eg,W
dg,B
dh,W
eh,B
ef,W
di,B
ch,W
ac,B
bb,W
ab,B
cb,W
fh,B
fg,W
ci,B
bi,W
bj,B
bk,W
cj,B
aj,W
ag,B
eq,W
ep,B
ai,W
gg,B
ee,W
bl,B
bm,W
ck,B
al,W
ak,B
dp,W
cq,B
bk,W
fe,B
cl,W
de,B
qg,W
pe,B
pj,W
gq,B
nq,W
bo,B
bn,W
bp,B
em,W
ro,B
rp,W
qo,B
qp,W
ql,B
qk,W
pl,B
nk,W
nm,B
md,W
lc,B
nd,W
pc,B
ob,W
of,B
ld,W
kd,B
lf,W
ph,B
qh,W
pi,B
qi,W
oj,B
ok,W
pk,B
qj,W
ni,B
re,W
li,B
jb,W
kb,B
jc,W
ic,B
ib,W
kc,B
jf,W
kg,B
lg,W
kh,B
je,W
hb,B
pg,W
og,B
oh,W
nh,B
oi,W
mf,B
hc,W
id,B
mg,W
ng,B
he,W
ja,B
ke,W
ie,B
if,W
hf,B
ih,W
nj,B
ij,W
mk,B
gb,W
ia,B
la,W
jb,B
kq,W
il,B
kj,W
jk,B
ki,W
lh,B
lk,W
ll,B
ik,W
kl,B
ml,W
mj,B
gk,W
hh,B
hi,W
mp,B
mq,W
jq,B
jp,W
iq,B
lp,W
ko,B
kp,W
ig,B
jg,W
jh,B
hg,W
dl,B
dm,W
ig,B
rd,W
ii,B
qb,W
fl,B
hl,W
im,B
fm,W
hm,B
el,W
fk,B
ek,W
fj,B
ei,W
fi,B
ej,W
jr,B
gm,W
gl,B
pn,W
po,B
oo,W
on,B
nn,W
om,B
rm,W
qn,B
rl,W
no,B
op,W
lo,B
qm,W
pm,B
kr,W
sp,B
sq,W
so,B
rr,W
ks,B
ls,W
js,B
jo,W
jn,B
in,W
kn,B
mn,W
mm,B
ga,W
ha,B
