Move,Player
dq,B
cd,W
qd,B
oc,W
ed,B
gc,W
cc,B
cg,W
dd,B
bd,W
df,B
dg,W
eg,B
eh,W
fh,B
ei,W
fg,B
eb,W
db,B
ec,W
dc,B
jc,W
ci,B
dk,W
be,B
bf,W
ce,B
bj,W
pp,B
co,W
pe,B
md,W
qj,B
nq,W
pq,B
kq,W
np,B
mp,W
mo,B
no,W
nn,B
op,W
oo,B
po,W
on,B
qo,W
rp,B
pk,W
qk,B
qp,W
qq,B
ro,W
lp,B
oq,W
rq,B
pm,W
pr,B
lo,W
mn,B
kp,W
ln,B
lq,W
ok,B
ol,W
pj,B
nl,W
qm,B
pn,W
ll,B
nk,W
pl,B
om,W
jd,B
kc,W
lj,B
oi,W
oj,B
nj,W
me,B
rl,W
ql,B
li,W
kj,B
ng,W
nd,B
nc,W
ld,B
mc,W
mh,B
mi,W
nh,B
ni,W
mg,B
ki,W
ji,B
jh,W
ih,B
kg,W
jg,B
jf,W
kh,B
lh,W
le,B
jj,W
jh,B
lg,W
oh,B
km,W
lm,B
pi,W
rm,B
jk,W
kn,B
jn,W
jo,B
in,W
ko,B
hp,W
jq,B
iq,W
ho,B
hh,W
hi,B
ig,W
ii,B
io,W
jp,B
jr,W
ip,B
hq,W
jl,B
il,W
kl,B
gi,W
