Move,Player
dp,B
dd,W
pq,B
qd,W
qo,B
fq,W
cn,B
dr,W
cf,B
fc,W
hq,B
cq,W
eq,B
fr,W
cp,B
fo,W
er,B
es,W
ho,B
fm,W
dk,B
bp,W
bo,B
ip,W
io,B
jp,W
jo,B
kp,W
hp,B
ep,W
mp,B
oq,W
op,B
nq,W
np,B
pr,W
mq,B
mr,W
lr,B
qq,W
pp,B
nr,W
kq,B
rp,W
oc,B
pe,W
qi,B
lc,W
oe,B
of,W
ne,B
nf,W
ld,B
kd,W
le,B
mc,W
ke,B
jd,W
je,B
id,W
pf,B
pg,W
qf,B
qg,W
re,B
rg,W
rd,B
pc,W
rc,B
ob,W
od,B
pb,W
og,B
pi,W
qj,B
pj,W
oh,B
ph,W
pk,B
ok,W
pl,B
mg,W
ni,B
lh,W
mj,B
qe,W
rf,B
qb,W
rb,B
ig,W
kj,B
kg,W
nb,B
nc,W
qa,B
mb,W
en,B
fn,W
ro,B
so,W
ef,B
jl,W
jk,B
im,W
ik,B
hl,W
jm,B
ce,W
bf,B
rn,W
jh,B
jg,W
ge,B
hf,W
bd,B
rl,W
rk,B
di,W
cc,B
dc,W
il,B
pm,W
om,B
pn,W
ql,B
be,W
ae,B
cb,W
bb,B
cd,W
bc,B
dg,W
df,B
qm,W
ol,B
db,W
gf,B
fh,W
gc,B
gb,W
he,B
ie,W
hc,B
hb,W
bi,B
bh,W
ch,B
ci,W
bj,B
dl,W
cl,B
ek,W
dm,B
cg,W
ah,B
dh,W
el,B
ag,W
bg,B
ai,W
af,B
on,W
nn,B
no,W
mn,B
fg,W
ff,B
nm,W
nl,B
ah,W
hh,B
hg,W
gg,B
gh,W
hi,B
gj,W
aj,B
ch,W
fd,B
ed,W
fb,B
ec,W
hd,B
ee,W
fa,B
ib,W
gi,B
hj,W
fj,B
fi,W
