Move,Player
dq,B
cd,W
pp,B
pd,W
ec,B
co,W
df,B
ed,W
fd,B
ee,W
dc,B
ce,W
cc,B
ci,W
ep,B
dm,W
qn,B
jq,W
hq,B
nq,W
lq,B
lr,W
nc,B
qf,W
pb,B
hc,W
gc,B
hd,W
fe,B
ef,W
ff,B
eg,W
kc,B
je,W
ke,B
kf,W
le,B
jg,W
qh,B
qc,W
lf,B
lg,W
mg,B
lh,W
mh,B
li,W
qb,B
nd,W
oc,B
rh,W
ri,B
rg,W
qi,B
nf,W
og,B
rb,W
mr,B
mq,W
kr,B
nr,W
pr,B
kq,W
ls,B
lp,W
jr,B
iq,W
ir,B
hp,W
gp,B
ho,W
go,B
hn,W
fm,B
fn,W
en,B
gq,W
hr,B
gn,W
dn,B
fp,W
fq,B
fo,W
gr,B
cn,W
em,B
dl,W
cp,B
md,W
mc,B
nm,W
nk,B
pm,W
pn,B
on,W
mp,B
lr,W
ol,B
om,W
lq,B
lo,W
lk,B
op,W
ej,B
dj,W
ei,B
po,W
qp,B
qm,W
rn,B
mi,W
dh,B
ch,W
oi,B
ni,W
oj,B
gb,W
fb,B
gd,W
fc,B
fk,W
ek,B
el,W
fl,B
gk,W
if,B
jf,W
gh,B
hj,W
ii,B
hi,W
ih,B
kk,W
ij,B
hh,W
ig,B
ll,W
hk,B
hl,W
ik,B
gl,W
gj,B
gi,W
fi,B
hg,W
ie,B
jd,W
fj,B
gf,W
kj,B
mk,W
gg,B
hf,W
