Move,Player
dq,B
pp,W
cd,B
pd,W
nc,B
qf,W
pb,B
ed,W
ec,B
fc,W
dc,B
fd,W
cf,B
lc,W
ne,B
qc,W
jc,B
md,W
nd,B
mf,W
mg,B
jd,W
me,B
kc,W
qn,B
qo,W
pn,B
np,W
qh,B
ph,W
pi,B
pg,W
qi,B
lf,W
nf,B
nh,W
ng,B
oi,W
oj,B
nj,W
ok,B
rn,W
rm,B
ro,W
qb,B
rl,W
ql,B
sm,W
mi,B
ni,W
lk,B
mh,W
lh,B
li,W
ki,B
lj,W
kj,B
mj,W
kk,B
nl,W
qm,B
rk,W
qk,B
do,W
cm,B
cq,W
cr,B
cp,W
gq,B
er,W
dr,B
dm,W
cl,B
eq,W
ep,B
dp,W
fq,B
dj,W
cj,B
dk,W
eo,B
ck,W
dl,B
el,W
dn,B
en,W
em,B
fn,W
es,B
fm,W
bk,B
cn,W
dm,B
bn,W
bl,B
ci,W
bj,B
dh,W
br,B
bq,W
aq,B
ap,W
bo,B
fp,W
fr,B
eq,W
er,B
fo,W
eq,B
dd,W
cc,B
lg,W
kh,B
fk,W
cg,B
rj,W
rd,B
rc,W
rf,B
ml,W
qg,B
pe,W
qe,B
pf,W
le,B
sg,W
ol,B
jg,W
je,B
bh,W
bg,B
id,W
kg,B
nn,W
ri,B
jq,W
gl,B
fl,W
hr,B
ag,W
af,B
ah,W
co,B
ir,W
kr,B
ip,W
fb,B
gb,W
oq,B
nq,W
nr,B
pq,W
kq,B
jo,W
or,B
mq,W
pr,B
qr,W
mr,B
lq,W
lr,B
jr,W
kp,B
jn,W
mo,B
op,W
rr,B
qq,W
lm,B
lo,W
lp,B
ln,W
mm,B
mn,W
nm,B
rb,W
ra,B
re,W
se,B
qd,W
rg,B
re,W
sd,B
sc,W
sf,B
sa,W
sb,B
ob,W
oc,B
sa,W
ks,B
ps,W
sb,B
qj,W
pj,B
sa,W
os,B
ms,W
sb,B
ar,W
an,B
sa,W
jp,B
iq,W
sb,B
ao,W
bm,B
sa,W
is,B
js,W
sb,B
jf,W
kf,B
sa,W
qa,B
pc,W
sb,B
ll,W
kl,B
sa,W
io,B
hp,W
sb,B
km,W
om,B
sa,W
no,B
oo,W
sb,B
nb,W
mb,B
sa,W
gp,B
ho,W
sb,B
oa,W
ma,B
sa,W
ko,B
kn,W
sb,B
