Move,Player
dq,B
cd,W
qd,B
oc,W
pq,B
co,W
ec,B
hd,W
ef,B
dc,W
de,B
bf,W
fb,B
pg,W
pe,B
md,W
qi,B
oh,W
pk,B
po,W
qo,B
pp,W
qp,B
oq,W
pn,B
qq,W
pr,B
rq,W
or,B
nq,W
nr,B
mq,W
on,B
no,W
rp,B
qn,W
rn,B
nn,W
rr,B
fq,W
ep,B
fp,W
dn,B
cq,W
cr,B
cp,W
eo,B
br,W
er,B
cs,W
dr,B
cm,W
hq,B
hp,W
ip,B
ho,W
jq,B
io,W
jo,B
jn,W
ko,B
kn,W
ln,B
lm,W
lo,B
mm,W
fo,B
im,W
gp,B
qb,W
ne,B
me,W
ng,B
pi,W
qh,B
qg,W
pj,B
nh,W
mf,B
mh,W
lf,B
of,W
nd,B
nc,W
nf,B
kd,W
jf,B
ol,W
pl,B
kg,W
kf,B
ic,W
ih,B
gg,W
kh,B
db,W
lj,B
nj,W
kl,B
km,W
nk,B
mk,W
mj,B
ok,W
jd,B
jc,W
oj,B
ni,W
ge,B
go,W
gq,B
ki,W
ji,B
lh,W
hf,B
jj,W
ij,B
jh,W
ii,B
dg,W
eg,B
eh,W
jk,B
kj,W
cl,B
bm,W
dh,B
di,W
ch,B
cg,W
ei,B
fh,W
ci,B
dj,W
cj,B
dk,W
dl,B
fj,W
ce,B
be,W
bl,B
gl,W
dd,B
bc,W
bs,B
as,W
ds,B
gc,W
ke,B
ld,W
hg,B
fd,W
gi,B
fi,W
gh,B
fg,W
fe,B
gj,W
fl,B
jg,W
og,B
ph,W
re,B
rf,W
rb,B
rc,W
qc,B
ra,W
sb,B
sc,W
hj,B
hh,W
hi,B
ig,W
gm,B
hk,W
