Move,Player
dq,B
cd,W
qp,B
pd,W
ec,B
co,W
dk,B
gq,W
ep,B
jq,W
lq,B
ic,W
cg,B
de,W
cb,B
fd,W
fc,B
gd,W
gc,B
hd,W
qf,B
nc,W
rd,B
op,W
qn,B
qq,W
rq,B
pq,W
rr,B
lo,W
kp,B
go,W
dn,B
jn,W
jp,B
iq,W
mp,B
pn,W
mo,B
qm,W
po,B
oo,W
on,B
pm,W
no,B
rn,W
rp,B
nl,W
nm,B
qh,W
qc,B
qe,W
re,B
pf,W
pg,B
qg,W
rf,B
of,W
ml,B
om,W
nn,B
mk,W
nk,B
ol,W
qj,B
ll,W
mm,B
ok,W
nj,B
pi,W
lk,B
mj,W
lj,B
mi,W
li,B
lh,W
kh,B
mh,W
ji,B
pb,W
qb,B
kg,W
jg,B
jf,W
ig,B
cn,W
dm,B
bk,W
kf,B
lg,W
ie,B
bb,W
cc,B
bc,W
ib,B
dg,W
dh,B
jb,W
hb,B
ca,W
jc,B
kb,W
db,B
ed,W
fb,B
eg,W
bp,B
cj,W
eh,B
dj,W
fh,B
cp,W
cq,B
bo,W
io,B
kr,W
lr,B
er,W
gn,B
fo,W
fn,B
eo,W
do,B
ej,W
dp,B
bq,W
br,B
ap,W
be,B
bd,W
bh,B
ek,W
kc,B
lc,W
ld,B
mb,W
ce,B
gg,W
fg,B
if,W
hf,B
je,W
id,B
he,W
hc,B
hg,W
ke,B
gf,W
hi,B
ih,W
jh,B
ii,W
ij,B
hh,W
jk,B
gi,W
dd,B
dc,W
oj,B
dd,W
pj,B
qo,W
pp,B
oi,W
nd,B
ri,W
rl,B
rj,W
ql,B
rm,W
sm,B
qk,W
