Move,Player
dq,B
cd,W
qp,B
pd,W
co,B
op,W
oq,B
nq,W
pq,B
mp,W
qn,B
eq,W
jq,B
dr,W
cq,B
cr,W
br,B
hq,W
fr,B
er,W
hr,B
ir,W
gq,B
iq,W
gp,B
hs,W
gr,B
eo,W
jp,B
jr,W
lq,B
io,W
ip,B
hp,W
ho,B
kq,W
kp,B
kr,W
lp,B
go,W
hn,B
lr,W
fp,B
lo,W
jn,B
gn,W
ep,B
in,W
hm,B
im,W
hl,B
jo,W
il,B
ko,W
dk,B
fk,W
fl,B
ci,W
ed,B
ec,W
fc,B
dc,W
gd,B
df,W
nc,B
kd,W
qf,B
ne,W
pc,B
qc,W
qd,B
oc,W
pb,B
ob,W
od,B
pe,W
nb,B
qe,W
bj,B
dp,W
bq,B
do,W
fo,B
fn,W
en,B
dn,W
em,B
fs,W
fm,B
qb,W
oa,B
pf,W
me,B
md,W
nd,B
nf,W
ld,B
le,W
mc,B
mf,W
ke,B
md,W
lc,B
hc,W
gb,B
jd,W
lf,B
me,W
kf,B
if,W
ef,B
kb,W
lb,B
dg,W
jh,B
jg,W
kh,B
ih,W
mh,B
gg,W
gf,B
hg,W
ie,B
je,W
id,B
jf,W
ic,B
jb,W
ib,B
gs,W
gm,B
hf,W
eb,B
pj,W
jj,B
ij,W
jk,B
ql,W
oh,B
ni,W
nh,B
qh,W
bi,B
db,W
da,B
ca,W
ea,B
bb,W
qa,B
rb,W
rm,B
rl,W
bg,B
ch,W
bh,B
qm,W
rn,B
lj,W
mi,B
kl,W
on,B
bs,W
rd,B
re,W
ra,B
cn,W
bo,B
bn,W
ar,B
bl,W
bk,B
ap,W
ao,B
sd,W
es,B
ds,W
be,B
fe,W
ge,B
ff,W
nr,B
mr,W
or,B
po,W
pn,B
he,W
hd,B
