Move,Player
dq,B
cd,W
qp,B
pd,W
co,B
op,W
oq,B
pp,W
pq,B
qo,W
nq,B
np,W
mp,B
qq,W
rp,B
qr,W
ro,B
mq,W
mo,B
pn,W
qn,B
po,W
pm,B
pr,W
lq,B
mr,W
qm,B
qf,W
ed,B
cg,W
jc,B
lc,W
df,B
cf,W
cc,B
bc,W
dd,B
ce,W
bb,B
cb,W
dc,B
ab,W
je,B
gf,W
gd,B
qi,W
nc,B
nd,W
oc,B
pc,W
od,B
oe,W
pb,B
qb,W
pe,B
ne,W
qe,B
rd,W
pf,B
oh,W
qg,B
qh,W
re,B
qd,W
rh,B
ri,W
sh,B
rf,W
sf,B
rg,W
sg,B
rf,W
nb,B
sd,W
og,B
ng,W
nh,B
ph,W
nf,B
mg,W
rb,B
ra,W
sc,B
rc,W
md,B
me,W
mf,B
lf,W
of,B
le,W
lg,B
mh,W
ld,B
kd,W
mc,B
jf,W
if,B
ke,W
jd,B
kc,W
jg,B
lb,W
ma,B
jb,W
lh,B
mi,W
ib,B
oa,W
li,B
mj,W
rk,B
rj,W
