Move,Player
dp,B
dd,W
pq,B
qd,W
qo,B
fq,W
cn,B
oq,W
op,B
nq,W
pp,B
jp,W
od,B
qg,W
fc,B
id,W
cf,B
fd,W
gd,B
fe,W
ec,B
dc,W
ge,B
df,W
dg,B
gf,W
de,B
ed,W
hc,B
ef,W
hf,B
gg,W
ie,B
cg,W
kd,B
oc,W
nc,B
pc,W
nb,B
ch,W
dr,B
nd,W
oe,B
md,W
pg,B
lc,W
lb,B
nf,W
of,B
ng,W
qf,B
kb,W
kc,B
mb,W
mc,B
la,W
ld,B
ne,W
lb,B
qh,W
ph,B
lc,W
qi,B
lb,W
re,B
jc,W
hq,B
hp,W
ip,B
io,W
iq,B
jq,W
gp,B
ho,W
gq,B
go,W
fp,B
kn,W
ck,B
qk,W
ok,B
ri,W
rh,B
om,W
np,B
rg,W
rj,B
sh,W
qj,B
rf,W
qe,B
sf,W
sj,B
rd,W
nm,B
oj,W
nk,B
nn,W
mm,B
mn,W
on,B
lm,W
ll,B
kl,W
lk,B
kk,W
lj,B
kj,W
li,B
ni,W
mh,B
nh,W
pj,B
ig,W
je,B
ib,W
jh,B
jg,W
kg,B
kh,W
lg,B
ki,W
