Move,Player
pd,B
dd,W
qp,B
dq,W
oq,B
qf,W
nc,B
qo,W
po,B
qn,W
pn,B
ql,W
pm,B
pi,W
co,B
gq,W
qj,B
pk,W
cf,B
di,W
fc,B
ef,W
cd,B
cc,W
dc,B
ce,W
bd,B
be,W
de,B
ed,W
bf,B
ec,W
db,B
eb,W
cb,B
bc,W
ae,B
bb,W
ee,B
fe,W
fd,B
fb,W
gb,B
df,W
ce,B
ca,W
ff,B
ge,W
fa,B
da,W
eg,B
gf,W
fg,B
gg,W
gh,B
hh,W
gi,B
dl,W
fp,B
fq,W
cq,B
cr,W
dp,B
bq,W
eq,B
cp,W
dr,B
cq,W
fr,B
do,W
ep,B
dn,W
iq,B
jp,W
ip,B
jo,W
jq,B
lp,W
kq,B
lc,W
pf,B
pg,W
qm,B
rm,W
qg,B
pe,W
of,B
qd,W
oe,B
qe,W
qc,B
og,W
pc,B
rg,W
em,B
dm,W
jm,B
lm,W
pj,B
oj,W
ok,B
qk,W
nk,B
nj,W
lk,B
kl,W
jj,B
mj,W
mk,B
il,W
im,B
hm,W
jl,B
kk,W
kj,B
jk,W
ik,B
lj,W
rl,B
rk,W
hl,B
ol,W
ln,B
nl,W
jc,B
kd,W
hd,B
ie,W
gd,B
id,W
ic,B
he,W
hc,B
nn,W
no,B
mf,W
kh,B
fn,W
hn,B
oo,W
km,B
ll,W
on,B
ho,W
go,B
gn,W
gm,B
bh,W
dh,B
ci,W
rd,B
re,W
le,B
me,W
ke,B
kg,W
ld,B
md,W
se,B
qh,W
jd,B
je,W
mc,B
mo,W
mn,B
np,W
mm,B
ml,W
nm,B
pp,W
op,B
pq,W
qq,B
pr,W
or,B
qr,W
rr,B
no,W
om,B
rq,W
rp,B
sr,W
sq,B
gp,W
fo,B
rs,W
ss,B
er,W
es,B
sr,W
lo,B
nq,W
nr,B
kp,W
ss,B
eo,W
er,B
sr,W
mq,B
mp,W
ss,B
in,W
hm,B
sr,W
mr,B
rn,W
ss,B
kf,W
qs,B
kc,W
kb,B
lb,W
la,B
mb,W
nb,B
lf,W
ma,B
rc,W
rb,B
sd,W
jh,B
el,W
mh,B
gr,W
fm,B
en,W
hp,B
io,W
jn,B
sb,W
ra,B
ei,W
ig,B
hg,W
fj,B
nh,W
ej,B
dj,W
ek,B
