Move,Player
pd,B
dc,W
qp,B
dp,W
np,B
nc,W
qf,B
df,W
kc,B
ic,W
oc,B
nd,W
ke,B
ng,W
of,B
nf,W
ie,B
kg,W
ec,B
dd,W
hc,B
qg,W
pg,B
qh,W
ph,B
rf,W
pi,B
qe,W
qd,B
rj,W
pe,B
pf,W
db,B
hd,W
id,B
ed,W
qf,B
gc,W
hb,B
pf,W
qj,B
qf,W
ne,B
me,W
oe,B
rk,W
lf,B
mf,W
lg,B
lc,W
mh,B
kb,W
gd,B
jc,W
fc,B
cb,W
kd,B
mb,W
fq,B
cn,W
ip,B
he,W
hf,B
ge,W
fd,B
gf,W
gg,B
ff,W
ib,B
jb,W
da,B
ob,W
pb,B
hg,W
oa,B
nh,W
ni,B
nb,W
if,B
gh,W
ql,B
qk,W
pk,B
mi,W
li,B
mj,W
lj,B
nj,W
oi,B
ml,W
mk,B
pp,W
po,B
qq,W
qo,B
nr,W
pq,B
pr,W
op,B
lq,W
dm,B
dn,W
cm,B
eq,W
en,B
fp,W
bn,B
bo,W
bp,B
co,W
bl,B
an,W
fg,B
eg,W
fh,B
ei,W
fi,B
fj,W
gi,B
eh,W
ej,B
gj,W
hi,B
hj,W
dj,B
ci,W
gl,B
hl,W
hm,B
im,W
il,B
jl,W
hk,B
ik,W
hl,B
ii,W
hh,B
jk,W
ih,B
in,W
gp,B
gq,W
kn,B
km,W
fo,B
fr,W
jo,B
ln,W
lo,B
lk,W
nk,B
mn,W
mo,B
fl,W
fm,B
el,W
em,B
kj,W
ll,B
kl,W
kk,B
cj,W
fk,B
lk,W
md,B
ld,W
kk,B
eb,W
fb,B
lk,W
le,B
la,W
kk,B
hp,W
ho,B
lk,W
na,B
ja,W
kk,B
go,W
hn,B
lk,W
pa,B
ma,W
kk,B
di,W
gk,B
lk,W
ij,B
nm,W
kk,B
rd,W
rc,B
lk,W
qr,B
lm,W
jr,B
ca,W
ea,B
ki,W
oj,B
rl,W
am,B
bm,W
cc,B
bc,W
bn,B
ao,W
ck,B
rn,W
hr,B
sc,W
sb,B
sd,W
rb,B
bj,W
hq,B
sq,W
rq,B
eo,W
qm,B
rm,W
ro,B
kh,W
sn,B
sm,W
so,B
jn,W
ko,B
gr,W
gp,B
fn,W
gn,B
fo,W
qi,B
ri,W
fe,B
ef,W
ia,B
bm,W
ee,B
de,W
bn,B
ji,W
bm,B
jg,W
ig,B
