Move,Player
dp,B
dd,W
pq,B
qd,W
oc,B
qo,W
pl,B
jq,W
qp,B
gq,W
cn,B
kc,W
qh,B
qf,W
pe,B
pf,W
qc,B
rc,W
qe,B
pd,W
re,B
oe,W
od,B
rd,W
rf,B
ne,W
of,B
pc,W
og,B
le,W
cf,B
fd,W
di,B
op,W
oq,B
np,W
mq,B
rp,W
rq,B
ql,W
qm,B
pm,W
qk,B
rl,W
pn,B
om,W
qn,B
pp,W
qq,B
rn,W
rm,B
rk,W
sp,B
on,W
ro,B
pk,W
ol,B
qj,W
nl,B
rh,W
oj,B
qi,W
pg,B
nj,W
oi,B
mm,W
lk,B
lp,W
rg,B
ri,W
hc,B
he,W
jc,B
kb,W
je,B
ce,W
df,B
fb,W
me,B
md,W
mf,B
nd,W
lf,B
ke,W
kf,B
nq,W
ff,B
nr,W
ec,B
fc,W
be,B
bd,W
de,B
ed,W
cd,B
cc,W
fp,B
jk,W
fq,B
ek,W
gk,B
ck,W
dl,B
el,W
dm,B
dk,W
gm,B
ci,W
ch,B
ei,W
bi,B
gj,W
hk,B
gg,W
fj,B
dh,W
cj,B
fi,W
gi,B
hj,W
fk,B
dj,W
ci,B
ej,W
gh,B
fg,W
ij,B
hg,W
ih,B
eg,W
fe,B
ee,W
ef,B
ge,W
jd,B
bk,W
bg,B
ce,W
ae,B
kd,W
gr,B
kk,W
jb,B
hb,W
ll,B
jm,W
ib,B
ki,W
kj,B
jj,W
ji,B
jh,W
ii,B
lj,W
gd,B
jf,W
if,B
jg,W
ig,B
lh,W
ie,B
hd,W
gc,B
ic,W
id,B
gb,W
ic,B
ni,W
lg,B
kh,W
nh,B
ph,W
qg,B
pi,W
nf,B
mh,W
oh,B
mg,W
pj,B
po,W
km,B
jn,W
nk,B
lo,W
sn,B
sj,W
mb,B
nc,W
ob,B
nb,W
mn,B
ln,W
na,B
pb,W
