Move,Player
dp,B
dd,W
qp,B
pd,W
kp,B
cn,W
fq,B
dj,W
qf,B
nc,W
pk,B
op,W
pq,B
po,W
pm,B
qo,W
oq,B
mp,W
nq,B
mm,W
nn,B
qm,W
nm,B
np,W
ql,B
mq,W
lo,B
rp,W
rq,B
rn,W
sp,B
so,W
ro,B
rl,W
rk,B
rp,W
sq,B
nr,W
ro,B
kr,W
jr,B
rp,W
or,B
mr,W
kq,B
qr,W
qq,B
pn,W
ro,B
om,W
pl,B
rp,W
dk,B
sk,W
sj,B
sl,W
cj,B
rj,W
di,B
nl,W
qj,B
qk,W
mn,B
qi,W
rk,B
ri,W
pi,B
ph,W
oh,B
pg,W
oi,B
ej,W
cl,B
cq,W
cp,B
bp,W
bo,B
bq,W
co,B
er,W
fr,B
eq,W
ep,B
dq,W
qd,B
qc,W
pe,B
od,W
og,B
qk,W
pj,B
ro,W
rs,B
fp,W
hq,B
fo,W
dn,B
hp,W
ip,B
io,W
ho,B
hn,W
gp,B
go,W
hp,B
dm,W
en,B
gm,W
fl,B
gl,W
fk,B
hj,W
fc,B
df,W
db,B
cc,W
ic,B
km,W
ml,B
kk,W
mk,B
rd,W
re,B
kc,W
cb,B
ge,W
gd,B
fd,W
hd,B
ch,W
ci,B
bh,W
ed,B
ee,W
fe,B
ff,W
ce,B
bc,W
rc,B
qe,W
de,B
fd,W
ec,B
be,W
qd,B
rr,W
sr,B
qe,W
cf,B
cg,W
qd,B
qs,W
qb,B
qe,W
bf,B
cd,W
qd,B
os,W
pc,B
ps,W
mb,B
mc,W
lb,B
ke,W
jf,B
kf,W
jg,B
ie,W
he,B
oe,W
of,B
jc,W
nb,B
kg,W
jh,B
li,W
es,B
ds,W
fs,B
ao,W
ap,B
bs,W
jl,B
jk,W
kl,B
il,W
jm,B
id,W
je,B
jd,W
hg,B
hc,W
fe,B
ef,W
ae,B
bd,W
im,B
ki,W
me,B
md,W
le,B
mg,W
nf,B
gf,W
hf,B
ld,W
hb,B
ib,W
gb,B
oc,W
ob,B
ne,W
mf,B
lk,W
hl,B
gk,W
ik,B
ij,W
fj,B
ll,W
lm,B
mj,W
nk,B
aq,W
bn,B
in,W
mh,B
hk,W
kn,B
fh,W
bb,B
aj,W
eh,B
fm,W
em,B
rg,W
mi,B
il,W
lg,B
kh,W
ik,B
pf,W
qe,B
il,W
qg,B
qh,W
ik,B
pb,W
pa,B
il,W
dr,B
cr,W
ik,B
fi,W
ei,B
il,W
fg,B
gg,W
gi,B
gh,W
hh,B
eg,W
hm,B
hi,W
gj,B
ji,W
ac,B
bg,W
lr,B
on,W
nj,B
bk,W
bl,B
jo,W
rf,B
sg,W
ol,B
jn,W
km,B
jp,W
jq,B
kb,W
ai,B
bi,W
bj,B
ah,W
ck,B
eo,W
do,B
lj,W
ak,B
an,W
am,B
ap,W
