Move,Player
qd,B
pp,W
dc,B
cp,W
ep,B
eq,W
fq,B
dq,W
de,B
od,W
mc,B
qc,W
qg,B
pd,W
rd,B
pf,W
pg,B
og,W
oh,B
nh,W
oi,B
ng,W
qf,B
kc,W
qn,B
ni,W
oj,B
nq,W
gp,B
cn,W
kq,B
rp,W
ld,B
kd,W
ob,B
pb,W
lf,B
ke,W
oc,B
pc,W
nf,B
of,W
kf,B
jf,W
lh,B
le,W
me,B
kh,W
nd,B
lc,W
mg,B
ki,W
lb,B
kb,W
nb,B
la,W
ma,B
mb,W
kg,B
jg,W
lb,B
ka,W
mh,B
mb,W
lj,B
na,W
nj,B
md,W
ro,B
qo,W
ld,B
oa,W
rn,B
pn,W
pm,B
om,W
qq,B
qp,W
on,B
po,W
pl,B
qm,W
rm,B
ql,W
qk,B
ol,W
pk,B
cg,W
nn,B
pq,W
bf,B
ec,W
ed,B
fc,W
db,B
fd,W
fe,B
ge,W
ff,B
gf,W
fg,B
dj,W
em,B
fo,W
eo,B
dl,W
ci,B
di,W
ch,B
dh,W
bg,B
mm,W
mn,B
jo,W
jp,B
hq,W
gr,B
ip,W
iq,B
hp,W
hr,B
go,W
km,B
ko,W
hn,B
fp,W
ho,B
gq,W
fr,B
io,W
fn,B
jm,W
jl,B
im,W
gn,B
gp,W
ek,B
il,W
dk,B
jr,W
jq,B
kr,W
mq,B
lq,W
lp,B
lr,W
kp,B
ir,W
