Move,Player
dp,B
dd,W
pq,B
qd,W
oc,B
qo,W
pl,B
no,W
qp,B
pn,W
mq,B
pi,W
qg,B
pe,W
qi,B
qj,W
pj,B
pk,W
oj,B
qk,W
ok,B
ql,W
ph,B
nd,W
ol,B
nc,W
rn,B
rm,W
ro,B
qn,W
ri,B
pp,W
rq,B
mp,W
op,B
oo,W
po,B
lq,W
on,B
pp,W
nb,B
po,W
nq,B
kp,W
od,B
oe,W
mc,B
ne,W
pb,B
le,W
mh,B
lc,W
lb,B
md,W
mb,B
jc,W
rb,B
fq,W
cn,B
dr,W
cf,B
fd,W
lo,B
lp,W
cq,B
fo,W
bd,B
cg,W
dg,B
ch,W
df,B
cc,W
cj,B
di,W
dj,B
ei,W
bf,B
ej,W
bc,B
dl,W
cl,B
dn,W
cm,B
kl,W
ec,B
fc,W
fl,B
dm,W
il,B
dk,W
ck,B
jj,W
ij,B
ii,W
hj,B
hi,W
gi,B
gh,W
jk,B
kk,W
fh,B
gj,W
fi,B
fj,W
in,B
hm,W
im,B
hl,W
kj,B
ji,W
lm,B
li,W
hn,B
gn,W
gp,B
fp,W
ip,B
mr,W
nr,B
km,W
gq,B
fr,W
kn,B
mn,W
ln,B
jo,W
jn,B
ml,W
mm,B
jq,W
lr,B
kr,W
ms,B
hr,W
ll,B
lk,W
kh,B
lh,W
ki,B
kg,W
jh,B
ig,W
jg,B
jf,W
lg,B
lj,W
kf,B
ih,W
kg,B
mg,W
if,B
hg,W
ke,B
ie,W
je,B
he,W
kc,B
kd,W
ld,B
jd,W
mf,B
ng,W
me,B
lc,W
mo,B
np,W
ld,B
ni,W
oi,B
lc,W
ir,B
kb,W
iq,B
oq,W
or,B
pr,W
qq,B
jr,W
is,B
nm,W
nn,B
om,W
nl,B
mn,W
nn,B
