Move,Player
dp,B
dd,W
qp,B
qd,W
fc,B
cf,W
nd,B
pf,W
db,B
cc,W
ic,B
oq,W
kq,B
ql,W
po,B
pi,W
pq,B
cn,W
fp,B
cq,W
cp,B
bp,W
bo,B
bq,W
co,B
er,W
fr,B
eq,W
fq,B
bn,W
an,B
ap,W
ao,B
ep,W
eo,B
fo,W
dq,B
dr,W
en,B
go,W
iq,B
fm,W
bm,B
hp,W
hq,B
cm,W
em,B
el,W
es,B
cr,W
fn,B
gm,W
dl,B
bl,W
ek,B
fl,W
dm,B
dk,W
ck,B
dj,W
cl,B
am,W
do,B
cj,W
bk,B
gn,W
bj,B
bi,W
ci,B
bh,W
ei,B
ej,W
fj,B
fk,W
di,B
ek,W
dn,B
ds,W
gj,B
hd,W
hc,B
fd,W
jn,B
hj,W
hi,B
gk,W
ij,B
hk,W
gh,B
fi,W
gi,B
fh,W
fg,B
eh,W
fe,B
gg,W
gd,B
ii,W
hh,B
eg,W
hg,B
ff,W
gf,B
hf,W
fg,B
aj,W
bm,B
gg,W
ge,B
oc,W
nc,B
nb,W
mb,B
ob,W
fg,B
ln,W
ef,B
dg,W
np,B
pr,W
qr,B
jp,W
ip,B
lp,W
lq,B
io,W
kp,B
jo,W
ko,B
kn,W
lo,B
ji,W
mn,B
mm,W
lm,B
km,W
ll,B
nn,W
mo,B
jm,W
jl,B
kl,W
kk,B
im,W
lk,B
nl,W
nj,B
li,W
pj,B
mj,W
qi,B
ph,W
nk,B
mk,W
ol,B
ml,W
qk,B
om,W
pl,B
qn,W
rg,B
qh,W
rh,B
ri,W
qj,B
rf,W
qg,B
qf,W
kh,B
ki,W
lc,B
cb,W
jg,B
pg,W
qm,B
pn,W
mg,B
rj,W
rk,B
sg,W
ro,B
rm,W
rl,B
rn,W
sj,B
sh,W
oo,B
pm,W
nh,B
mh,W
