Move,Player
dq,B
cd,W
qp,B
pd,W
cn,B
op,W
oq,B
nq,W
pq,B
mp,W
qn,B
iq,W
gq,B
cq,W
cp,B
ec,W
lq,B
mr,W
jp,B
jq,W
kq,B
kr,W
lr,B
ls,W
jr,B
ks,W
ip,B
ir,W
hr,B
js,W
di,B
dp,W
do,B
ep,W
cr,B
hp,W
hq,B
ho,W
ko,B
fr,W
gs,B
is,W
gp,B
eq,W
dr,B
go,W
er,B
fp,W
fs,B
en,W
gm,B
hm,W
em,B
dm,W
fn,B
el,W
eo,B
fm,W
fo,B
gl,W
gn,B
hn,W
hl,B
il,W
hk,B
jm,W
ln,B
nn,W
ll,B
ij,W
gk,B
ej,W
fh,B
ei,W
eh,B
dh,W
dg,B
ch,W
cg,B
ci,W
gi,B
fl,W
cl,B
cm,W
bm,B
ck,W
bk,B
dl,W
bl,B
bj,W
ik,B
jk,W
jj,B
kk,W
ji,B
kj,W
nl,B
ki,W
ii,B
mm,W
kl,B
jl,W
ml,B
om,W
jn,B
kg,W
fd,B
fc,W
gd,B
ni,W
pk,B
lp,W
pi,B
ed,W
ee,B
de,W
ef,B
qm,W
pn,B
km,W
lm,B
pm,W
no,B
mo,W
oo,B
mn,W
mj,B
mi,W
nj,B
oi,W
lh,B
li,W
rk,B
rn,W
ph,B
oj,W
ok,B
og,W
qf,B
pf,W
pg,B
pe,W
ro,B
rl,W
kd,B
re,W
qj,B
np,W
pp,B
on,W
po,B
kp,W
rf,B
mc,W
md,B
ld,W
le,B
lc,W
me,B
ke,W
kf,B
je,W
jf,B
lf,W
dk,B
cj,W
nc,B
jd,W
ng,B
lg,W
mb,B
lb,W
oh,B
mf,W
nf,B
ne,W
nd,B
oe,W
ob,B
pb,W
qb,B
pc,W
pa,B
rc,W
jc,B
ic,W
jb,B
ib,W
ka,B
kc,W
jg,B
jh,W
ih,B
kh,W
la,B
ie,W
rb,B
sb,W
qc,B
qd,W
qa,B
ig,W
hf,B
if,W
qe,B
rd,W
se,B
oc,W
nb,B
oa,W
na,B
hg,W
hj,B
ia,W
ra,B
hh,W
hi,B
gf,W
fk,B
ek,W
be,B
qg,W
rg,B
bd,W
bg,B
ja,W
of,B
gh,W
fi,B
dn,W
co,B
rq,W
qr,B
so,W
rp,B
sp,W
rr,B
kb,W
sf,B
fe,W
ff,B
