Move,Player
pe,B
dd,W
qo,B
dp,W
fc,B
cf,W
fe,B
db,W
kd,B
qg,W
qf,B
pg,W
pj,B
oc,W
qc,B
oe,W
of,B
pd,W
ne,B
qd,W
od,B
pc,W
rf,B
mc,W
fq,B
ip,W
cq,B
dq,W
cp,B
do,W
co,B
dn,W
cn,B
dm,W
kq,B
mq,W
ko,B
pq,W
op,B
oq,W
np,B
mp,W
mo,B
qq,W
cl,B
im,W
gp,B
gn,W
iq,B
qm,W
qk,B
nj,W
ni,B
mi,W
nh,B
po,W
pn,B
qn,W
pp,B
ro,W
oo,B
qp,W
jl,B
kn,W
lp,B
lr,W
il,B
ln,W
lo,B
hm,W
ll,B
fj,W
ck,B
hk,W
ij,B
nl,W
mj,B
pl,W
mm,B
oj,W
oi,B
pi,W
qi,B
hi,W
ek,B
kk,W
lk,B
jp,W
jq,B
lj,W
mk,B
kl,W
kj,B
jj,W
li,B
ji,W
jk,B
km,W
ii,B
jh,W
ih,B
ik,W
jg,B
hl,W
kh,B
jm,W
eb,B
pk,W
qj,B
dc,W
lb,B
gd,W
fd,B
hf,W
ig,B
gg,W
hd,B
mb,W
ch,B
me,W
mf,B
le,W
jb,B
er,W
fr,B
cr,W
bg,B
bf,W
af,B
cm,W
bm,B
bq,W
ad,B
eg,W
sd,B
rc,W
bp,B
ao,W
bn,B
ap,W
br,B
aq,W
dh,B
bc,W
ma,B
nd,W
oe,B
id,W
hc,B
js,W
nn,B
rl,W
rk,B
pm,W
ac,B
bb,W
dg,B
be,W
ae,B
ab,W
oa,B
qb,W
ie,B
lf,W
lg,B
hq,W
hr,B
hp,W
gq,B
kr,W
jo,B
go,W
is,B
jr,W
ir,B
je,W
jd,B
mg,W
nf,B
ge,W
nq,B
nr,W
lq,B
mr,W
io,B
ho,W
sl,B
sm,W
sk,B
bd,W
ag,B
ej,W
dj,B
gb,W
gc,B
fb,W
ec,B
ea,W
hb,B
fa,W
ff,B
nm,W
mn,B
om,W
on,B
fl,W
fk,B
gk,W
el,B
em,W
ld,B
md,W
gh,B
lc,W
kc,B
fg,W
gj,B
dl,W
dk,B
hj,W
gi,B
he,W
if,B
