Move,Player
dq,B
cd,W
qp,B
pd,W
co,B
op,W
oq,B
nq,W
pq,B
mp,W
qn,B
eq,W
jq,B
dr,W
cq,B
cr,W
br,B
hq,W
fr,B
er,W
gq,B
hr,W
gp,B
hp,W
go,B
gr,W
fq,B
fs,W
lq,B
eo,W
ko,B
em,W
cm,B
hn,W
mn,B
jp,W
kp,B
om,W
on,B
pm,W
nm,B
pn,W
po,B
qm,W
qj,B
ok,W
qg,B
pi,W
qi,B
ph,W
pg,B
nl,W
rd,B
ln,W
lm,B
kn,W
lo,B
km,W
ll,B
oo,W
nn,B
mo,W
mq,B
kk,W
kl,B
jl,W
jm,B
jn,W
jk,B
im,W
lk,B
kj,W
lj,B
li,W
ki,B
jj,W
mi,B
lh,W
mj,B
mh,W
ni,B
nh,W
mm,B
oi,W
no,B
og,W
ic,B
qh,W
rh,B
kc,W
ec,B
rf,W
qe,B
rg,W
pe,B
ri,W
od,B
oc,W
pc,B
pb,W
qd,B
nc,W
qb,B
rn,W
cb,B
qo,W
np,B
cg,W
cj,B
gc,W
ee,B
hd,W
id,B
hf,W
ie,B
he,W
ke,B
le,W
if,B
kd,W
hg,B
gg,W
gh,B
fg,W
hh,B
fh,W
fi,B
ei,W
ej,B
fj,W
gi,B
dh,W
di,B
eh,W
fk,B
dd,W
bc,B
dp,W
cp,B
ed,W
fc,B
db,W
dc,B
cc,W
eb,B
fd,W
fn,B
en,W
ik,B
gl,W
ji,B
rp,W
rq,B
sq,W
sr,B
sp,W
md,B
nd,W
me,B
ne,W
lf,B
ld,W
mc,B
mf,W
nf,B
mg,W
mb,B
nb,W
na,B
oa,W
la,B
ma,W
