Move,Player
dq,B
cd,W
qp,B
pd,W
co,B
op,W
oq,B
nq,W
pq,B
dr,W
eq,B
mp,W
nc,B
qf,W
qm,B
iq,W
ed,B
oc,W
nd,B
gc,W
cc,B
jc,W
dd,B
ce,W
db,B
ch,W
cj,B
eh,W
gq,B
ej,W
lq,B
mr,W
jp,B
jq,W
kq,B
kr,W
lr,B
ls,W
jr,B
ks,W
ip,B
ir,W
hq,B
cq,W
hr,B
js,W
br,B
cn,W
bn,B
ck,W
bk,B
bm,W
cm,B
cl,W
dn,B
bl,W
hs,B
is,W
os,B
kp,W
lp,B
lo,W
ko,B
mq,W
kp,B
ln,W
kd,B
kc,W
lc,B
jd,W
ke,B
je,W
kf,B
of,W
dl,B
dk,W
el,B
qk,W
jm,B
po,W
rn,B
qo,W
ro,B
om,W
df,B
cf,W
dg,B
cg,W
fj,B
ik,W
kl,B
kk,W
lk,B
kj,W
lj,B
li,W
ki,B
lh,W
ji,B
ij,W
ii,B
ll,W
nj,B
gj,W
fi,B
hi,W
ei,B
di,W
dj,B
ih,W
bi,B
mb,W
lb,B
nb,W
ig,B
hg,W
if,B
hf,W
kg,B
mf,W
ie,B
hd,W
he,B
ge,W
gf,B
ff,W
gg,B
hh,W
fe,B
gd,W
gh,B
ld,W
me,B
lg,W
mc,B
kb,W
ma,B
ob,W
kh,B
gk,W
gi,B
jf,W
jg,B
nk,W
mj,B
oj,W
nh,B
oi,W
ni,B
ng,W
oh,B
ph,W
ka,B
ja,W
ok,B
pi,W
nl,B
ml,W
nm,B
im,W
il,B
hl,W
jl,B
hm,W
hj,B
hk,W
kn,B
lm,W
mk,B
pm,W
no,B
mo,W
pk,B
ho,W
hp,B
nn,W
on,B
mn,W
qj,B
