Move,Player
dq,B
cd,W
qp,B
pd,W
co,B
op,W
oq,B
nq,W
pq,B
mp,W
qn,B
eq,W
ep,B
fq,W
dr,B
iq,W
fc,B
dc,W
jd,B
lc,W
dg,B
ee,W
fe,B
ef,W
dj,B
hd,W
hc,B
gd,W
gc,B
fd,W
jb,B
el,W
fp,B
cl,W
ck,B
gp,W
go,B
hp,W
nc,B
nd,W
fk,B
cn,W
bn,B
bm,W
dn,B
dm,W
cm,B
bk,W
bj,B
cn,W
od,B
oc,W
oe,B
pc,W
md,B
qf,W
cm,B
id,W
ic,B
cn,W
ko,B
bo,W
cm,B
ci,W
cn,B
cj,W
dk,B
dl,W
di,B
bi,W
am,B
bl,W
kq,B
in,W
km,B
ek,W
fi,B
fj,W
gj,B
ej,W
il,B
gi,W
mn,B
fo,W
gn,B
en,W
dp,B
hm,W
qh,B
lq,W
jq,B
nn,W
nm,B
on,W
mo,B
no,W
fm,B
hl,W
hj,B
hi,W
fl,B
ij,W
ik,B
hk,W
gk,B
jj,W
im,B
jn,W
kl,B
hn,W
eo,B
kn,W
ln,B
kp,W
jp,B
lp,W
ir,B
jo,W
ho,B
lo,W
ii,B
fh,W
ji,B
kj,W
ki,B
lj,W
ml,B
li,W
kg,B
lg,W
lf,B
lh,W
jf,B
mf,W
ne,B
kh,W
jh,B
le,W
kf,B
ig,W
jg,B
pg,W
pl,B
nk,W
om,B
po,W
ng,B
oh,W
nh,B
ni,W
oi,B
oj,W
pi,B
pj,W
qj,B
nf,W
of,B
og,W
me,B
mg,W
qo,B
nb,W
mb,B
mc,W
ob,B
nd,W
ip,B
mr,W
nc,B
qk,W
na,B
rj,W
pb,B
pe,W
qc,B
ld,W
nb,B
pf,W
nd,B
pn,W
pm,B
rl,W
rm,B
je,W
ke,B
ie,W
kd,B
rc,W
qd,B
rd,W
qb,B
or,W
pr,B
ps,W
qs,B
os,W
rr,B
if,W
re,B
rf,W
qe,B
se,W
ec,B
db,W
ed,B
dd,W
hg,B
gf,W
hf,B
ff,W
gh,B
ei,W
hh,B
fi,W
ih,B
kr,W
eb,B
em,W
fn,B
jr,W
hq,B
ql,W
qm,B
ea,W
fa,B
da,W
sd,B
sc,W
sb,B
sf,W
rb,B
sd,W
mk,B
mj,W
pk,B
qi,W
js,B
lk,W
ll,B
al,W
