Move,Player
pd,B
dd,W
qp,B
dp,W
oq,B
qf,W
nc,B
qo,W
po,B
qn,W
pp,B
pj,W
fq,B
cn,W
qh,B
od,W
oc,B
qd,W
pe,B
qe,W
qc,B
ph,W
pi,B
qi,W
oi,B
rh,W
qj,B
qg,W
ri,B
rc,W
qh,B
qb,W
pc,B
qi,W
jp,B
qh,W
pk,B
rj,W
oj,B
rk,W
fc,B
id,W
cf,B
fe,W
dc,B
cc,W
cd,B
ec,W
db,B
eb,W
de,B
ed,W
cb,B
lc,W
rb,B
sb,W
le,B
hq,W
hp,B
iq,W
ip,B
jq,W
dq,B
kp,W
cp,B
cq,W
do,B
ep,W
eq,B
bp,W
co,B
bo,W
cr,B
bq,W
eo,B
ck,W
lr,B
lq,W
kr,B
kq,W
mr,B
jo,W
gp,B
ln,W
jc,B
ic,W
kc,B
ke,W
ld,B
ch,W
km,B
lm,W
ll,B
kl,W
jm,B
ml,W
lk,B
mk,W
lj,B
om,W
mj,B
pn,W
ib,B
hb,W
jb,B
gc,W
cj,B
bj,W
dm,B
cm,W
bk,B
bl,W
bi,B
ak,W
ci,B
bh,W
ei,B
ai,W
ek,B
hi,W
hj,B
gj,W
gi,B
fi,W
gh,B
fj,W
fh,B
ej,W
hk,B
bd,W
ce,B
ig,W
di,B
dk,W
hh,B
ro,W
rp,B
kd,W
lb,B
lf,W
jh,B
kg,W
nn,B
nm,W
hf,B
hg,W
gf,B
if,W
jd,B
je,W
he,B
ie,W
hd,B
hc,W
el,B
gg,W
eh,B
dj,W
ff,B
fm,W
em,B
fl,W
hm,B
in,W
im,B
gl,W
mn,B
mm,W
lo,B
ko,W
mp,B
hn,W
ql,B
rl,W
on,B
pl,W
qk,B
qm,W
gn,B
fn,W
go,B
kn,W
ol,B
nk,W
fb,B
fa,W
lh,B
ok,W
pm,B
nl,W
jg,B
fg,W
eg,B
ng,W
ne,B
nf,W
br,B
sp,W
sq,B
so,W
rq,B
ae,W
bc,B
mq,W
nq,B
pl,W
ha,B
ga,W
kh,B
lg,W
pj,B
