Move,Player
dp,B
dd,W
pq,B
qd,W
qo,B
kc,W
cf,B
fd,W
cc,B
cd,W
bd,B
be,W
bc,B
ce,W
eb,B
fb,W
ec,B
fc,W
bf,B
ae,W
dc,B
ff,W
cj,B
fq,W
dn,B
dr,W
cq,B
iq,W
od,B
pc,W
ld,B
kd,W
pf,B
oc,W
qe,B
nd,W
ne,B
me,W
md,B
nc,W
nf,B
le,W
pj,B
lq,W
rd,B
dm,W
fp,B
gp,W
fn,B
go,W
ek,B
cn,W
em,B
do,W
en,B
bj,W
bk,B
dj,W
ck,B
cr,W
br,B
ql,W
qj,B
qn,W
po,B
pn,W
on,B
om,W
pm,B
ro,W
rn,B
qm,W
rp,B
nm,W
rc,B
mo,W
ep,B
df,W
ch,B
ea,W
da,B
fa,W
mr,B
mq,W
nr,B
di,W
ci,B
ba,W
ad,B
db,W
cb,B
ca,W
lg,B
db,W
lr,B
kr,W
da,B
nj,W
jg,B
kf,W
kg,B
db,W
ed,B
ee,W
da,B
kj,W
hm,B
db,W
kl,B
jm,W
jl,B
il,W
im,B
ik,W
lj,B
li,W
lk,B
ki,W
jn,B
oi,W
mi,B
mj,W
mh,B
qh,W
ph,B
pi,W
qi,B
km,W
nk,B
ll,W
lm,B
ml,W
kk,B
mk,W
kn,B
rh,W
qg,B
ih,W
je,B
ke,W
oh,B
da,W
ig,B
hh,W
jr,B
jq,W
ks,B
kq,W
ok,B
oj,W
pl,B
oo,W
op,B
nn,W
np,B
rm,W
rk,B
sn,W
sp,B
sl,W
pk,B
sk,W
sj,B
lo,W
qb,B
gk,W
jj,B
jh,W
fi,B
hg,W
ie,B
dh,W
ej,B
fl,W
el,B
hd,W
na,B
oa,W
ob,B
pb,W
pa,B
nb,W
oa,B
ma,W
qa,B
lb,W
id,B
ic,W
hc,B
hb,W
dg,B
eg,W
cg,B
qc,W
rb,B
fh,W
no,B
