Move,Player
dq,B
cd,W
qp,B
pd,W
co,B
op,W
oq,B
nq,W
pq,B
mp,W
qn,B
eq,W
ep,B
fq,W
dr,B
fp,W
jp,B
eo,W
jn,B
nm,W
dp,B
fm,W
dm,B
hp,W
jl,B
ec,W
ci,B
nc,W
hm,B
jq,W
kq,B
kp,W
iq,B
jr,W
ip,B
ir,W
hq,B
hr,W
nr,B
lq,W
ko,B
kr,W
cf,B
ee,W
jd,B
hc,W
rd,B
qf,W
rf,B
qg,W
qc,B
pc,W
rg,B
qd,W
rb,B
qb,W
rc,B
jf,W
hd,B
ic,W
id,B
jc,W
fd,B
fc,W
hf,B
kd,W
bd,B
ce,W
be,B
df,W
cc,B
dc,W
dd,B
de,W
cb,B
cg,W
bf,B
ih,W
hh,B
hi,W
gh,B
ii,W
eh,B
fg,W
gi,B
qi,W
ki,B
kh,W
li,B
jj,W
lk,B
kk,W
kl,B
ll,W
mk,B
lm,W
pj,B
gj,W
gq,B
gr,W
gp,B
go,W
ho,B
pl,W
pi,B
rh,W
lh,B
fj,W
ei,B
lf,W
kg,B
kf,W
ig,B
jg,W
jh,B
if,W
hg,B
em,W
ji,B
dl,W
hj,B
