Move,Player
dq,B
cd,W
qp,B
pd,W
co,B
op,W
oq,B
nq,W
pq,B
dr,W
eq,B
mp,W
nc,B
qf,W
qn,B
iq,W
pb,B
qc,W
kc,B
ec,W
ci,B
cg,W
gq,B
cq,W
br,B
ck,W
dj,B
cn,W
bn,B
cm,W
do,B
bm,W
bo,B
fl,W
fj,B
hl,W
hj,B
jk,W
hc,B
ii,W
eg,B
gh,W
hi,B
hh,W
ih,B
ji,W
ig,B
gf,W
ee,B
if,W
kh,B
eh,W
el,B
em,W
dl,B
en,W
fk,B
gm,W
dh,B
ei,W
dg,B
ej,W
dk,B
gd,W
ce,B
be,W
dd,B
cc,W
dc,B
db,W
cb,B
fb,W
bf,B
cf,W
de,B
bd,W
bg,B
bb,W
ek,B
ld,W
lc,B
nd,W
pj,B
oc,W
nb,B
kd,W
jd,B
je,W
id,B
om,W
kf,B
hf,W
lj,B
nj,W
ki,B
ik,W
ll,B
mk,W
km,B
mi,W
lk,B
gi,W
bk,B
mm,W
im,B
jn,W
jm,B
gj,W
gk,B
hk,W
ho,B
hp,W
go,B
gp,W
fp,B
io,W
in,B
fo,W
jo,B
ip,W
kp,B
hn,W
pl,B
lo,W
ko,B
lm,W
kk,B
lg,W
ml,B
nl,W
lq,B
mr,W
lr,B
ln,W
kn,B
jr,W
mj,B
nk,W
ni,B
oi,W
nh,B
mh,W
oh,B
ph,W
pi,B
oj,W
pg,B
qh,W
qg,B
og,W
ng,B
nf,W
of,B
mg,W
og,B
or,W
kg,B
ke,W
jf,B
oe,W
rh,B
jh,W
nn,B
on,W
no,B
np,W
pr,B
pk,W
qk,B
ms,W
os,B
ls,W
kr,B
ks,W
lp,B
ol,W
nr,B
mq,W
jq,B
hr,W
jp,B
ql,W
ok,B
pm,W
pk,B
qm,W
rf,B
rk,W
rj,B
