Move,Player
dp,B
dd,W
qp,B
pd,W
qf,B
nc,W
kp,B
pm,W
pj,B
op,W
oo,B
no,W
po,B
mp,W
nn,B
qq,W
mn,B
rq,W
lp,B
on,W
qm,B
mq,W
mo,B
np,W
om,B
cn,W
dk,B
cq,W
cp,B
dq,W
ep,B
bp,W
bo,B
bq,W
co,B
fq,W
cf,B
fc,W
ef,B
bd,W
gd,B
fd,W
ge,B
fe,W
ff,B
gf,W
gc,B
hf,W
gb,B
fb,W
jd,B
jf,W
gh,B
ii,W
md,B
mc,W
ld,B
pf,W
pe,B
oe,W
qe,B
qd,W
of,B
ne,W
pg,B
kb,W
lf,B
mf,W
kf,B
je,W
kd,B
gg,W
fh,B
hh,W
gj,B
fg,W
eg,B
eh,W
dh,B
ei,W
fj,B
di,W
ch,B
ci,W
be,B
ce,W
bg,B
lh,W
mg,B
he,W
jb,B
ic,W
ib,B
hd,W
kh,B
ki,W
lb,B
hb,W
li,B
bi,W
ad,B
ac,W
ae,B
cl,W
ck,B
bk,W
dl,B
cm,W
en,B
al,W
pb,B
qb,W
oc,B
od,W
nb,B
mb,W
kc,B
pc,W
ha,B
hc,W
ga,B
ia,W
ja,B
fa,W
ia,B
bc,W
ji,B
af,W
bf,B
jh,W
kj,B
kg,W
lg,B
ki,W
bj,B
cj,W
kh,B
jc,W
ka,B
ki,W
bl,B
bm,W
kh,B
fi,W
jg,B
gi,W
de,B
ik,W
ob,B
pa,W
dc,B
cd,W
cb,B
bb,W
eb,B
ba,W
rd,B
rc,W
lr,B
rp,W
ro,B
pp,W
qo,B
fl,W
go,B
em,W
gq,B
gr,W
hq,B
hr,W
gl,B
gm,W
hl,B
hm,W
il,B
ek,W
eq,B
er,W
fp,B
fr,W
jk,B
iq,W
ip,B
jq,W
io,B
hp,W
gp,B
so,W
rn,B
mr,W
jr,B
ir,W
ms,B
ns,W
ls,B
nr,W
fn,B
fm,W
dn,B
dm,W
re,B
nf,W
ng,B
hn,W
ho,B
jo,W
jn,B
jp,W
ko,B
hj,W
gk,B
ig,W
ih,B
bh,W
ag,B
jh,W
nd,B
na,W
ih,B
dg,W
cg,B
jh,W
sc,B
sb,W
ih,B
ke,W
le,B
jh,W
