Move,Player
dq,B
cd,W
qp,B
pd,W
co,B
op,W
oq,B
nq,W
pq,B
mp,W
qm,B
eq,W
iq,B
dr,W
cq,B
cr,W
ep,B
fq,W
fp,B
hq,W
gp,B
hr,W
hp,B
ip,W
jp,B
io,W
jq,B
jo,W
lq,B
kp,W
kq,B
nr,W
lp,B
lo,W
ko,B
kn,W
gq,B
gr,W
ir,B
bq,W
mo,B
ln,W
no,B
np,W
nm,B
pn,W
jn,B
kp,W
fr,B
er,W
ko,B
nn,W
mn,B
mm,W
on,B
oo,W
nn,B
pm,W
ml,B
qo,W
km,B
rp,W
rq,B
ro,W
or,B
rr,W
ns,B
mr,W
sr,B
qr,W
qq,B
rs,W
ps,B
sp,W
sq,B
qs,W
ql,B
pl,W
pk,B
ok,W
pj,B
nl,W
lm,B
oj,W
oi,B
mk,W
pi,B
mi,W
qf,B
qe,W
pf,B
nc,W
ni,B
nj,W
od,B
oc,W
mh,B
li,W
qc,B
pc,W
re,B
qb,W
qd,B
di,W
ed,B
ec,W
dd,B
dc,W
ce,B
fc,W
dh,B
ci,W
ei,B
ch,W
cg,B
bd,W
eh,B
bg,W
bf,B
dg,W
cf,B
ej,W
fj,B
dk,W
ek,B
dj,W
cc,B
cb,W
el,B
cm,W
bh,B
bi,W
ag,B
bn,W
bp,B
dp,W
cp,B
fi,W
gi,B
fh,W
eg,B
gh,W
gj,B
hh,W
ff,B
dn,W
do,B
dl,W
br,B
bs,W
aq,B
fs,W
ji,B
hf,W
lc,B
rb,W
id,B
ij,W
ii,B
hi,W
hj,B
ik,W
gl,B
kh,W
ai,B
bj,W
kj,B
kk,W
lj,B
jj,W
ki,B
lk,W
jh,B
kg,W
jg,B
jf,W
if,B
ig,W
kf,B
ie,W
je,B
mj,W
if,B
fk,W
fl,B
jf,W
aj,B
ak,W
if,B
hk,W
gk,B
jf,W
ol,B
om,W
if,B
ef,W
fg,B
jf,W
po,B
pp,W
if,B
he,W
lh,B
fe,W
ee,B
rm,W
rl,B
rn,W
jc,B
fd,W
df,B
pe,W
