Move,Player
dq,B
cd,W
qd,B
pp,W
ec,B
co,W
de,B
ce,W
df,B
cg,W
kc,B
pj,W
dg,B
ch,W
dh,B
di,W
ei,B
ej,W
cf,B
bf,W
be,B
bg,W
dj,B
ci,W
fi,B
dc,W
eb,B
ep,W
eq,B
fp,W
gq,B
ek,W
ph,B
ke,W
md,B
qc,W
pc,B
pd,W
qe,B
nd,W
mc,B
pe,W
qf,B
pb,W
oc,B
nc,W
qb,B
me,W
ne,B
od,W
rc,B
ld,W
mb,B
nf,W
nb,B
ie,W
lf,B
le,W
qn,B
qo,W
pn,B
np,W
nh,B
ob,W
qc,B
jc,W
jd,B
id,W
ic,B
jb,W
kb,B
kd,W
ib,B
je,W
ok,B
ka,W
gc,B
iq,W
pf,B
oe,W
of,B
ne,W
jh,B
lh,W
kj,B
ji,W
ki,B
lb,W
lq,B
gp,W
fq,B
hp,W
bp,B
rn,W
rm,B
ro,W
lc,B
ma,W
la,B
kh,W
ja,B
ih,W
oq,B
pq,W
ql,B
nq,W
bo,B
jj,W
kk,B
lo,W
jn,B
kn,W
jq,B
ir,W
jo,B
jm,W
im,B
il,W
ip,B
hq,W
km,B
jl,W
mo,B
mn,W
no,B
lp,W
mp,B
mq,W
kp,B
lr,W
kq,B
kl,W
lm,B
mm,W
ll,B
lk,W
ml,B
nl,W
mk,B
oo,W
hm,B
nk,W
nj,B
ln,W
mj,B
jk,W
ho,B
gn,W
hn,B
nm,W
ko,B
oj,W
qj,B
io,W
in,B
bn,W
cn,B
cm,W
dn,B
bm,W
el,B
dl,W
fk,B
em,W
fl,B
fj,W
do,B
dp,W
cp,B
kr,W
cb,B
cc,W
bb,B
mh,W
ni,B
rk,W
qk,B
sm,W
sl,B
sn,W
rl,B
gr,W
fr,B
gj,W
dm,B
dk,W
ge,B
fg,W
jr,B
js,W
gg,B
gh,W
dd,B
bd,W
hg,B
ff,W
fh,B
fe,W
gf,B
fd,W
gd,B
gi,W
eh,B
ed,W
ng,B
fs,W
es,B
gs,W
cr,B
ds,W
er,B
li,W
lj,B
mg,W
fn,B
pm,W
qm,B
ol,W
pk,B
gl,W
fm,B
