Move,Player
dp,B
dd,W
pq,B
qd,W
qo,B
oc,W
cn,B
jq,W
hq,B
oq,W
mq,B
fq,W
op,B
hr,W
pi,B
hp,W
qf,B
cq,W
dq,B
dr,W
er,B
cr,W
eq,B
fr,W
cp,B
es,W
ck,B
qk,W
oe,B
mc,W
pc,B
pd,W
od,B
ob,W
qj,B
ok,W
nj,B
ml,W
fc,B
cf,W
db,B
pp,W
or,B
qq,W
nq,B
pr,W
po,B
oq,W
pl,B
pq,W
oo,B
rp,W
ro,B
so,W
sn,B
sp,W
rm,B
cc,W
ic,B
ci,W
rc,B
rd,W
qc,B
pb,W
se,B
sc,W
sd,B
sb,W
re,B
rb,W
kl,B
ln,W
kn,B
ko,W
lo,B
mj,W
lm,B
oj,W
ni,B
oi,W
oh,B
nk,W
nh,B
lk,W
kj,B
li,W
ho,B
gp,W
jh,B
lg,W
le,B
ji,W
ki,B
kh,W
ii,B
jg,W
jj,B
ke,W
kf,B
lf,W
jf,B
me,W
ld,B
md,W
kg,B
lh,W
kc,B
nf,W
ee,B
ig,W
je,B
ih,W
dg,B
cg,W
ji,B
ie,W
if,B
hf,W
jd,B
eh,W
fg,B
dm,W
cm,B
eg,W
ff,B
mn,W
kp,B
jo,W
jn,B
qi,W
qh,B
in,W
mm,B
ri,W
pj,B
pk,W
rj,B
rk,W
sj,B
nm,W
nn,B
gh,W
fh,B
mo,W
lp,B
ll,W
km,B
kk,W
io,B
jp,W
im,B
fi,W
hh,B
hn,W
hm,B
gn,W
gm,B
jk,W
bq,B
hg,W
hi,B
gi,W
gg,B
ge,W
hj,B
hk,W
gj,B
jm,W
jl,B
il,W
jm,B
fm,W
fn,B
fj,W
hd,B
he,W
gk,B
gl,W
go,B
fk,W
hl,B
fl,W
ik,B
fe,W
ed,B
ef,W
de,B
ce,W
mr,B
rr,W
ir,B
