Move,Player
dp,B
dd,W
pq,B
qd,W
qo,B
fq,W
cn,B
oq,W
op,B
nq,W
pp,B
jp,W
od,B
oc,W
pd,B
pc,W
qe,B
nc,W
rd,B
qc,W
pf,B
qj,W
fc,B
ec,W
fd,B
df,W
jc,B
hc,W
hb,B
ci,W
oj,B
dr,W
me,B
lc,W
ql,B
qg,W
rf,B
oh,W
pi,B
mi,W
ph,B
pl,W
ol,B
pg,W
og,B
ok,W
nk,B
pk,W
nj,B
om,W
nl,B
qm,W
ri,B
qi,W
qh,B
rh,W
rj,B
rk,W
rg,B
rn,W
rl,B
pj,W
oi,B
sl,W
ro,B
sn,W
ck,B
fo,W
lq,B
kq,W
lp,B
lr,W
cc,B
fb,W
gb,B
cd,W
eb,B
db,W
fa,B
cb,W
mr,B
kr,W
mq,B
cq,W
cp,B
in,W
lb,B
mb,W
ld,B
kc,W
kd,B
kb,W
im,B
jd,W
je,B
id,W
ib,B
hf,W
jf,B
ih,W
ff,B
gh,W
jn,B
io,W
jh,B
ji,W
ig,B
kh,W
hh,B
jg,W
ii,B
cl,W
dl,B
hg,W
jh,B
dm,W
ih,B
cm,W
bq,B
br,W
dq,B
cr,W
bo,B
fg,W
en,B
em,W
fn,B
fm,W
go,B
gp,W
gm,B
gl,W
hl,B
gk,W
eg,B
ef,W
fh,B
gg,W
gi,B
fi,W
fj,B
eh,W
ei,B
hn,W
fh,B
dg,W
eq,B
er,W
gn,B
hm,W
hk,B
bk,W
fp,B
ep,W
hp,B
gr,W
fl,B
fk,W
ek,B
el,W
gj,B
fl,W
eo,B
fp,W
bm,B
bl,W
dh,B
fi,W
pn,B
pm,W
fh,B
eg,W
dk,B
bj,W
ar,B
am,W
bn,B
gc,W
ho,B
ir,W
di,B
ch,W
hr,B
hs,W
jm,B
so,W
rq,B
nm,W
mm,B
no,W
mn,B
oo,W
np,B
rc,W
