Move,Player
dq,B
cd,W
qp,B
pd,W
ec,B
co,W
dl,B
op,W
mq,B
qq,W
qm,B
pn,W
rq,B
pm,W
oq,B
ql,W
pp,B
np,W
nq,B
ro,W
nc,B
qf,W
pb,B
rp,W
qr,B
fo,W
cp,B
dn,W
fq,B
cg,W
ci,B
ej,W
dj,B
mc,W
md,B
lc,W
ld,B
nb,W
oc,B
jc,W
kd,B
ic,W
qc,B
ne,W
qd,B
pe,W
nd,B
ni,W
cb,B
el,W
ek,B
fk,W
dk,B
fl,W
ei,B
fj,W
gc,B
dh,W
bg,B
bf,W
bh,B
di,W
cf,B
df,W
ce,B
de,W
be,B
bd,W
af,B
dc,W
ed,B
dd,W
db,B
gf,W
ng,B
hb,W
pg,B
qg,W
ph,B
qi,W
oj,B
qj,W
mi,B
nj,W
mj,B
nk,W
mh,B
gq,W
fp,B
gp,W
eo,B
bp,W
bq,B
dp,W
cq,B
fn,W
jq,B
jp,W
iq,B
ip,W
ij,B
kj,W
ki,B
fb,W
gb,B
ga,W
eb,B
ie,W
bc,B
ji,W
jj,B
kk,W
eg,B
kh,W
ff,B
mf,W
lg,B
gg,W
eh,B
fe,W
ee,B
fi,W
ge,B
he,W
gd,B
ob,W
pc,B
fr,W
er,B
lf,W
kf,B
ke,W
oe,B
od,W
qe,B
pf,W
je,B
kg,W
jf,B
nf,W
lo,B
kp,W
ll,B
ln,W
kn,B
mn,W
nl,B
mk,W
lk,B
li,W
nn,B
ol,W
mm,B
lj,W
kl,B
kq,W
gr,B
hr,W
fs,B
jd,W
le,B
re,W
rd,B
rf,W
rb,B
jn,W
jk,B
ii,W
jm,B
sq,W
rr,B
ko,W
lm,B
km,W
lh,B
ki,W
kn,B
ef,W
fg,B
km,W
og,B
of,W
kn,B
fh,W
fd,B
km,W
ok,B
oi,W
kn,B
dg,W
fe,B
km,W
hi,B
ig,W
kn,B
sd,W
mo,B
sc,W
