Move,Player
dq,B
cd,W
qp,B
pd,W
co,B
op,W
oq,B
nq,W
pq,B
mp,W
qn,B
eq,W
iq,B
dr,W
cq,B
cr,W
lq,B
ep,W
do,B
lp,W
kq,B
nr,W
fr,B
er,W
gq,B
fn,W
dl,B
jo,W
hn,B
dm,W
cm,B
em,W
ck,B
ho,W
go,B
hp,W
gp,B
gn,W
eo,B
fo,W
io,B
ip,W
jp,B
in,W
hm,B
fp,W
im,B
ko,W
fl,B
el,W
ek,B
fk,W
gl,B
bq,W
bp,B
aq,W
hq,B
io,W
mr,B
ej,W
dk,B
bs,W
km,B
lm,W
ll,B
mm,W
ml,B
nm,W
nl,B
pm,W
pn,B
ol,W
on,B
om,W
kk,B
qm,W
ed,B
cg,W
df,B
cf,W
cc,B
bc,W
dd,B
ce,W
bb,B
cb,W
dc,B
ab,W
jd,B
eh,W
nc,B
qf,W
oj,B
qj,W
db,B
ba,W
fg,B
if,W
ie,B
jf,W
ne,B
oc,W
nb,B
le,W
kd,B
gf,W
he,B
gg,W
qc,B
fd,W
fc,B
gd,W
gc,B
nf,W
qd,B
nd,W
md,B
oe,W
od,B
bn,W
cn,B
nd,W
me,B
mf,W
ld,B
ob,W
rf,B
rg,W
re,B
qg,W
od,B
qs,W
qr,B
nd,W
pb,B
fj,W
hj,B
jj,W
kj,B
ij,W
ik,B
mi,W
mj,B
ni,W
li,B
ap,W
bo,B
bk,W
bj,B
bl,W
bm,B
cj,W
dj,B
ci,W
bi,B
bh,W
di,B
ch,W
cl,B
ff,W
hi,B
hd,W
hc,B
id,W
ic,B
ih,W
al,B
nj,W
nk,B
ok,W
od,B
os,W
rs,B
nd,W
rm,B
rl,W
od,B
ms,W
ls,B
nd,W
lh,B
oa,W
nh,B
oi,W
od,B
mq,W
lr,B
nd,W
mh,B
pc,W
qb,B
na,W
lb,B
oh,W
rn,B
ps,W
rq,B
la,W
ka,B
ma,W
jb,B
lf,W
je,B
ai,W
ak,B
jh,W
jk,B
jm,W
kn,B
ln,W
jl,B
qe,W
sl,B
rk,W
ei,B
fi,W
fh,B
gh,W
eg,B
ef,W
dg,B
gi,W
kg,B
kf,W
sf,B
sg,W
rc,B
da,W
ea,B
eb,W
ca,B
sd,W
sc,B
da,W
fa,B
dh,W
de,B
ee,W
ca,B
gk,W
hk,B
da,W
ec,B
fs,W
gs,B
es,W
gr,B
jr,W
jq,B
ir,W
ns,B
rd,W
se,B
ms,W
js,B
is,W
ns,B
or,W
ca,B
bb,W
ng,B
og,W
no,B
np,W
jn,B
sk,W
sm,B
dp,W
cp,B
ge,W
mb,B
ks,W
mo,B
lo,W
pa,B
od,W
kr,B
fq,W
js,B
kp,W
ah,B
ag,W
aj,B
ah,W
ao,B
po,W
qo,B
kh,W
lg,B
ki,W
ii,B
ji,W
gm,B
da,W
jg,B
ig,W
ca,B
ms,W
da,B
ns,W
lj,B
ks,W
bd,B
be,W
js,B
hf,W
hh,B
ks,W
pp,B
oo,W
nn,B
fm,W
dn,B
