Move,Player
dq,B
cd,W
qp,B
pd,W
co,B
op,W
oq,B
nq,W
pq,B
mp,W
qn,B
eq,W
ep,B
fq,W
dr,B
iq,W
ec,B
ic,W
dg,B
de,W
dj,B
fd,W
qf,B
qe,W
pf,B
nd,W
mf,B
pi,W
nj,B
ni,W
mi,B
nh,W
mh,B
ng,W
nf,B
mg,W
lg,B
oj,W
lf,B
mj,W
nk,B
lj,W
ki,B
pl,W
om,B
pm,W
ml,B
kj,W
pn,B
ol,W
nl,B
on,W
qj,B
pj,W
nm,B
ji,W
kh,B
qh,W
rl,B
rk,W
qk,B
rh,W
rf,B
rm,W
kl,B
jl,W
jk,B
kk,W
jj,B
il,W
hk,B
ll,W
km,B
lm,W
kn,B
ln,W
lo,B
mn,W
nn,B
mo,W
oo,B
in,W
sm,B
rj,W
sk,B
rn,W
lk,B
mk,W
qm,B
ql,W
ri,B
sl,W
li,B
lk,W
rl,B
oe,W
of,B
sl,W
ko,B
sn,W
kq,B
lq,W
lp,B
kr,W
lr,B
mr,W
mq,B
ik,W
ij,B
lq,W
im,B
hl,W
mq,B
hj,W
ii,B
lq,W
hm,B
ls,W
gl,B
gk,W
jm,B
hk,W
hi,B
fk,W
fi,B
dk,W
ck,B
gm,W
gn,B
fm,W
