Move,Player
dq,B
cd,W
qp,B
pd,W
ed,B
ec,W
fc,B
dc,W
co,B
op,W
oq,B
nq,W
pq,B
mp,W
qn,B
eq,W
ep,B
fq,W
dr,B
iq,W
nc,B
kd,W
pf,B
oc,W
nd,B
oe,W
qc,B
qd,W
ob,B
pc,W
pb,B
qb,W
nf,B
ne,W
me,B
of,W
og,B
mf,W
rc,B
ng,W
rd,B
le,W
qe,B
pg,W
pe,B
oh,W
od,B
fd,W
di,B
ck,W
ek,B
cn,W
bn,B
cm,W
do,B
bi,W
bm,B
ej,W
dj,B
dk,W
el,B
fj,W
bj,B
cj,W
ci,B
bk,W
bh,B
aj,W
eh,B
em,W
dl,B
cl,W
gk,B
fh,W
fg,B
gh,W
dm,B
bg,W
ah,B
dg,W
cg,B
cf,W
ch,B
eg,W
bf,B
ce,W
dn,B
lc,W
ef,B
df,W
gd,B
fe,W
ge,B
ff,W
gg,B
gf,W
hg,B
hh,W
hf,B
ee,W
ih,B
ei,W
ie,B
ii,W
ic,B
fb,W
jf,B
jh,W
ig,B
