Move,Player
dq,B
cd,W
qd,B
oc,W
pp,B
co,W
dl,B
fo,W
cp,B
do,W
fq,B
gq,W
gr,B
fp,W
er,B
di,W
fl,B
hq,W
ed,B
df,W
cc,B
bc,W
dc,B
hc,W
ef,B
eg,W
ce,B
de,W
bd,B
dd,W
bb,B
ec,W
eb,B
fc,W
fb,B
fd,W
be,B
hl,W
gj,B
ek,W
ej,B
fk,W
gk,B
dk,W
gl,B
el,W
em,B
dm,W
hm,B
qn,W
pk,B
pe,W
qe,B
pf,W
qg,B
nq,W
pn,B
pm,W
on,B
qq,W
qo,B
pq,W
pg,B
qm,W
ro,B
om,W
nm,B
nl,W
op,B
ok,W
oq,B
or,W
pr,B
qr,W
nr,B
ps,W
mq,B
mm,W
nn,B
pi,W
ng,B
qc,W
pj,B
oi,W
qi,B
qh,W
ri,B
oj,W
rh,B
pd,W
ho,B
lk,W
rc,B
qf,W
rf,B
rd,W
re,B
rb,W
sd,B
og,W
oh,B
of,W
ph,B
nh,W
mg,B
mh,W
lg,B
ki,W
ld,B
lb,W
jc,B
pb,W
jh,B
kh,W
kg,B
ie,W
ji,B
jj,W
if,B
hf,W
je,B
ig,W
jf,B
hg,W
id,B
jp,W
eh,B
dg,W
jo,B
ko,W
kp,B
mr,W
np,B
lp,W
kq,B
lq,W
lo,B
kn,W
lr,B
io,W
ij,B
jk,W
jg,B
bg,W
bo,B
bn,W
bp,B
jq,W
kr,B
ii,W
dj,B
ck,W
ik,B
hi,W
jl,B
jn,W
ll,B
ml,W
kl,B
kk,W
dn,B
cm,W
en,B
gn,W
cn,B
bm,W
fm,B
eo,W
hn,B
gp,W
lm,B
ln,W
hp,B
ip,W
fj,B
cj,W
mn,B
il,W
im,B
jm,W
hk,B
il,W
