Move,Player
dq,B
cd,W
qp,B
pd,W
co,B
op,W
oq,B
nq,W
pq,B
mp,W
qn,B
iq,W
gq,B
dr,W
cq,B
io,W
jp,B
ip,W
go,B
cj,W
lq,B
mr,W
jr,B
ir,W
lo,B
nn,W
lp,B
pm,W
qm,B
pk,W
im,B
gn,W
fn,B
jm,W
lm,B
gp,W
gm,B
hn,W
hm,B
fo,W
fq,B
jn,W
jl,B
ep,W
eq,B
kl,W
km,B
fm,W
en,B
il,W
jk,B
gl,W
hl,B
hk,W
ik,B
in,W
il,B
kk,W
kj,B
ml,W
jq,B
lj,W
ki,B
li,W
kh,B
js,W
ks,B
is,W
kr,B
mo,W
hq,B
ln,W
kn,B
ko,W
mn,B
mm,W
ln,B
hj,W
ii,B
em,W
dn,B
hi,W
fl,B
