Move,Player
pd,B
dd,W
qp,B
dq,W
co,B
oq,W
kp,B
qm,W
po,B
qj,W
pq,B
ck,W
ep,B
eq,W
fp,B
gq,W
cq,B
gp,W
dp,B
gn,W
fq,B
fr,W
cr,B
mq,W
lo,B
mo,W
mn,B
nn,W
mp,B
np,W
no,B
oo,W
mo,B
pn,W
lq,B
qo,W
pp,B
op,W
ro,B
rn,W
qn,B
nc,W
qf,B
qo,W
nm,B
on,W
qn,B
pb,W
qc,B
kc,W
cf,B
ce,W
df,B
fd,W
ci,B
ej,W
fm,B
di,W
dh,B
cj,W
ei,B
dj,W
gm,B
eh,W
rm,B
qo,W
eg,B
qn,W
fh,B
ch,W
rq,B
so,W
sp,B
rp,W
ec,B
ed,W
ro,B
pr,W
qr,B
rp,W
bi,B
qq,W
bh,B
fi,W
eh,B
gi,W
hm,B
fk,W
kr,B
bf,W
bg,B
fc,W
hj,B
gh,W
ih,B
gf,W
if,B
jj,W
ij,B
ji,W
hh,B
gg,W
gj,B
fj,W
mj,B
li,W
pk,B
mi,W
oi,B
qk,W
pl,B
pi,W
ql,B
oh,W
nh,B
ni,W
oj,B
og,W
ng,B
nf,W
mg,B
kg,W
mf,B
of,W
kf,B
nj,W
nk,B
mk,W
ml,B
jg,W
nd,B
md,W
me,B
od,W
hf,B
lk,W
ge,B
fe,W
kk,B
jf,W
je,B
ke,W
kd,B
lf,W
ne,B
oe,W
ld,B
mc,W
ie,B
hd,W
le,B
jk,W
kl,B
kj,W
ll,B
lj,W
qh,B
pc,W
jc,B
lg,W
ph,B
qe,W
re,B
rd,W
qd,B
pe,W
rc,B
rf,W
sd,B
qg,W
rg,B
pf,W
pg,B
qf,W
sf,B
oc,W
rh,B
