Move,Player
pd,B
dd,W
pq,B
dp,W
fq,B
cn,W
jp,B
pn,W
qo,B
pj,W
po,B
qf,W
nc,B
hq,W
ho,B
oq,W
mq,B
lq,W
kq,B
lp,W
lr,B
oo,W
on,B
op,W
qq,B
mp,W
mr,B
pm,W
om,B
pl,W
lm,B
ln,W
mm,B
jo,W
jm,B
pr,W
kp,B
qr,W
rn,B
rq,W
rp,B
pp,W
qp,B
rr,W
rl,B
rk,W
so,B
ql,W
rm,B
ko,W
mo,B
np,W
io,B
mn,W
fo,B
eq,W
fr,B
fc,W
rd,B
jd,W
cl,B
ip,W
jr,B
en,W
fn,B
em,W
ci,B
cg,W
dr,B
dk,W
bg,B
bf,W
ck,B
bh,W
dj,B
cq,W
hc,B
mc,W
nd,B
he,W
db,B
eb,W
dc,B
ec,W
cd,B
ce,W
de,B
ed,W
be,B
cf,W
bc,B
ae,W
ad,B
bd,W
os,B
or,W
be,B
kr,W
ks,B
bd,W
qh,B
cc,W
oh,B
nk,W
nn,B
no,W
ek,B
lk,W
eo,B
do,W
kc,B
jc,W
br,B
cr,W
cs,B
er,W
es,B
fm,W
kk,B
kj,W
jk,B
mf,W
bq,B
bp,W
dm,B
cm,W
lj,B
ll,W
kl,B
nl,W
nm,B
gk,W
ni,B
mi,W
mj,B
nj,W
li,B
qi,W
pi,B
ri,W
rh,B
mh,W
qj,B
oj,W
rj,B
oi,W
ph,B
nh,W
dl,B
dn,W
ji,B
in,W
hn,B
hm,W
im,B
jn,W
le,B
kh,W
ki,B
kf,W
gm,B
hl,W
gn,B
dq,W
ds,B
fp,W
gp,B
ep,W
gq,B
gl,W
iq,B
fk,W
gi,B
ij,W
jj,B
fi,W
ke,B
je,W
ig,B
jf,W
fh,B
fj,W
eh,B
bs,W
as,B
bl,W
bk,B
am,W
jb,B
kd,W
lc,B
ib,W
kb,B
of,W
me,B
og,W
ic,B
qk,W
si,B
re,W
qe,B
rf,W
pe,B
pf,W
sk,B
hb,W
el,B
fl,W
gb,B
gc,W
ia,B
oe,W
qc,B
hh,W
hg,B
gg,W
gh,B
ih,W
jh,B
hj,W
jg,B
gf,W
kg,B
lh,W
lf,B
lg,W
il,B
